Tiempo,Entrada,Salida
0.0,20,0.7642857142857139
0.5,20,0.7900000000000006
1.0,20,0.7599999999999995
1.5,20,0.7685714285714284
2.0,20,0.7685714285714284
2.5,20,0.7428571428571452
3.0,20,0.7685714285714284
3.5,20,0.7599999999999995
4.0,20,0.7428571428571452
4.5,20,0.7685714285714284
5.0,20,0.7685714285714284
5.5,20,0.7599999999999995
6.0,20,0.7642857142857139
6.5,20,0.755714285714285
7.0,20,0.7514285714285741
7.5,20,0.7514285714285741
8.0,20,0.7428571428571452
8.5,20,0.755714285714285
9.0,20,0.755714285714285
9.5,20,0.7514285714285741
10.0,20,0.7385714285714308
10.5,20,0.7599999999999995
11.0,20,0.755714285714285
11.5,20,0.7471428571428597
12.0,20,0.7599999999999995
12.5,20,0.7599999999999995
13.0,20,0.755714285714285
13.5,20,0.7514285714285741
14.0,20,0.7514285714285741
14.5,20,0.7471428571428597
15.0,20,0.755714285714285
15.5,20,0.7300000000000019
16.0,20,0.7471428571428597
16.5,20,0.7385714285714308
17.0,20,0.7471428571428597
17.5,20,0.755714285714285
18.0,20,0.7642857142857139
18.5,20,0.7385714285714308
19.0,20,0.7385714285714308
19.5,20,0.7514285714285741
20.0,20,0.7428571428571452
20.5,20,0.7385714285714308
21.0,20,0.7342857142857163
21.5,20,0.7428571428571452
22.0,20,0.7385714285714308
22.5,20,0.7428571428571452
23.0,20,0.7385714285714308
23.5,20,0.7428571428571452
24.0,20,0.7385714285714308
24.5,20,0.755714285714285
25.0,20,0.7428571428571452
25.5,20,0.7428571428571452
26.0,20,0.7257142857142874
26.5,20,0.7428571428571452
27.0,20,0.7342857142857163
27.5,20,0.7300000000000019
28.0,20,0.755714285714285
28.5,20,0.7385714285714308
29.0,20,0.7471428571428597
29.5,20,0.7471428571428597
30.0,80,0.7428571428571452
30.5,80,0.7300000000000019
31.0,80,0.755714285714285
31.5,80,0.7599999999999995
32.0,80,0.8328571428571451
32.5,80,0.8714285714285716
33.0,80,0.9400000000000027
33.5,80,0.9657142857142859
34.0,80,1.0300000000000025
34.5,80,1.034285714285717
35.0,80,1.107142857142859
35.5,80,1.1114285714285734
36.0,80,1.1542857142857144
36.5,80,1.2357142857142853
37.0,80,1.2399999999999998
37.5,80,1.2957142857142876
38.0,80,1.2914285714285731
38.5,80,1.3257142857142852
39.0,80,1.3857142857142875
39.5,80,1.390000000000002
40.0,80,1.415714285714285
40.5,80,1.4371428571428573
41.0,80,1.4885714285714307
41.5,80,1.5099999999999993
42.0,80,1.5700000000000016
42.5,80,1.5914285714285739
43.0,80,1.6300000000000003
43.5,80,1.6771428571428593
44.0,80,1.7328571428571435
44.5,80,1.7457142857142869
45.0,80,1.7414285714285724
45.5,80,1.7628571428571447
46.0,80,1.7971428571428567
46.5,80,1.8442857142857156
47.0,80,1.8871428571428566
47.5,80,1.8957142857142855
48.0,80,1.9171428571428577
48.5,80,1.9557142857142877
49.0,80,2.041428571428573
49.5,80,2.0371428571428587
50.0,80,2.050000000000002
50.5,80,2.075714285714285
51.0,80,2.1100000000000008
51.5,80,2.182857142857143
52.0,80,2.174285714285714
52.5,80,2.2085714285714295
53.0,80,2.2385714285714307
53.5,80,2.264285714285714
54.0,80,2.3114285714285727
54.5,80,2.332857142857145
55.0,80,2.332857142857145
55.5,80,2.358571428571428
56.0,80,2.3800000000000003
56.5,80,2.422857142857145
57.0,80,2.4314285714285737
57.5,80,2.4914285714285724
58.0,80,2.5085714285714302
58.5,80,2.525714285714288
59.0,80,2.551428571428571
59.5,80,2.5728571428571434
60.0,80,2.6114285714285734
60.5,80,2.6285714285714312
61.0,80,2.658571428571429
61.5,80,2.6757142857142866
62.0,80,2.710000000000002
62.5,80,2.731428571428571
63.0,80,2.761428571428572
63.5,80,2.7828571428571443
64.0,80,2.8214285714285707
64.5,80,2.825714285714285
65.0,80,2.864285714285715
65.5,80,2.872857142857144
66.0,80,2.911428571428574
66.5,80,2.9371428571428573
67.0,80,2.954285714285715
67.5,80,2.9971428571428596
68.0,80,3.001428571428574
68.5,80,3.0485714285714294
69.0,80,3.0485714285714294
69.5,80,3.1000000000000028
70.0,80,3.117142857142857
70.5,80,3.1214285714285714
71.0,80,3.155714285714287
71.5,80,3.164285714285716
72.0,80,3.194285714285717
72.5,80,3.228571428571429
73.0,80,3.2500000000000013
73.5,80,3.275714285714288
74.0,80,3.2971428571428567
74.5,80,3.2885714285714314
75.0,80,3.327142857142858
75.5,80,3.3357142857142867
76.0,80,3.3614285714285734
76.5,80,3.4
77.0,80,3.408571428571429
77.5,80,3.4428571428571444
78.0,80,3.481428571428571
78.5,80,3.481428571428571
79.0,80,3.5071428571428576
79.5,80,3.5157142857142865
80.0,80,3.5157142857142865
80.5,80,3.558571428571431
81.0,80,3.584285714285714
81.5,80,3.5885714285714285
82.0,80,3.614285714285715
82.5,80,3.631428571428573
83.0,80,3.6699999999999995
83.5,80,3.674285714285714
84.0,80,3.7000000000000006
84.5,80,3.721428571428573
85.0,80,3.7300000000000018
85.5,80,3.751428571428574
86.0,80,3.764285714285714
86.5,80,3.802857142857144
87.0,80,3.824285714285716
87.5,80,3.841428571428574
88.0,80,3.8542857142857136
88.5,80,3.867142857142857
89.0,80,3.875714285714286
89.5,80,3.9014285714285726
90.0,80,3.9271428571428593
90.5,80,3.9271428571428593
91.0,80,3.9742857142857146
91.5,80,3.9742857142857146
92.0,80,4.000000000000002
92.5,80,4.008571428571431
93.0,80,4.042857142857143
93.5,80,4.055714285714286
94.0,80,4.0600000000000005
94.5,80,4.072857142857144
95.0,80,4.0985714285714305
95.5,80,4.115714285714288
96.0,80,4.145714285714286
96.5,80,4.15
97.0,80,4.1800000000000015
97.5,80,4.1800000000000015
98.0,80,4.205714285714288
98.5,80,4.222857142857146
99.0,80,4.214285714285717
99.5,80,4.231428571428571
100.0,80,4.248571428571429
100.5,80,4.274285714285716
101.0,80,4.287142857142859
101.5,80,4.312857142857146
102.0,80,4.312857142857146
102.5,80,4.325714285714286
103.0,80,4.342857142857143
103.5,80,4.347142857142858
104.0,80,4.385714285714288
104.5,80,4.3814285714285734
105.0,80,4.411428571428575
105.5,80,4.424285714285714
106.0,80,4.437142857142858
106.5,80,4.415714285714289
107.0,80,4.45857142857143
107.5,80,4.4542857142857155
108.0,80,4.484285714285717
108.5,80,4.510000000000003
109.0,80,4.505714285714289
109.5,80,4.522857142857143
110.0,80,4.540000000000001
110.5,80,4.557142857142859
111.0,80,4.5742857142857165
111.5,80,4.570000000000002
112.0,80,4.5742857142857165
112.5,80,4.600000000000003
113.0,80,4.617142857142857
113.5,80,4.630000000000001
114.0,80,4.63857142857143
114.5,80,4.664285714285716
115.0,80,4.67714285714286
115.5,80,4.685714285714289
116.0,80,4.672857142857145
116.5,80,4.698571428571428
117.0,80,4.7285714285714295
117.5,80,4.7285714285714295
118.0,80,4.741428571428573
118.5,80,4.732857142857144
119.0,80,4.750000000000002
119.5,80,4.758571428571431
120.0,80,4.76714285714286
120.5,80,4.780000000000003
121.0,80,4.784285714285717
121.5,80,4.814285714285715
122.0,80,4.814285714285715
122.5,80,4.827142857142858
123.0,80,4.857142857142859
123.5,80,4.8485714285714305
124.0,80,4.852857142857145
124.5,80,4.865714285714288
125.0,80,4.865714285714288
125.5,80,4.878571428571432
126.0,80,4.9
126.5,80,4.912857142857144
127.0,80,4.917142857142858
127.5,80,4.9300000000000015
128.0,80,4.964285714285717
128.5,80,4.942857142857145
129.0,80,4.960000000000003
129.5,80,4.960000000000003
130.0,80,4.972857142857146
130.5,80,4.9685714285714315
131.0,80,4.994285714285715
131.5,80,5.007142857142858
132.0,80,5.015714285714287
132.5,80,5.024285714285716
133.0,80,5.032857142857145
133.5,80,5.041428571428574
134.0,80,5.032857142857145
134.5,80,5.0500000000000025
135.0,80,5.058571428571431
135.5,80,5.071428571428575
136.0,80,5.08
136.5,80,5.08
137.0,80,5.105714285714287
137.5,80,5.097142857142858
138.0,80,5.110000000000001
138.5,80,5.1228571428571446
139.0,80,5.127142857142859
139.5,80,5.1228571428571446
140.0,80,5.152857142857146
140.5,80,5.174285714285714
141.0,80,5.15714285714286
141.5,80,5.17
142.0,80,5.191428571428572
142.5,80,5.187142857142858
143.0,80,5.178571428571429
143.5,80,5.187142857142858
144.0,80,5.195714285714287
144.5,80,5.20857142857143
145.0,80,5.212857142857144
145.5,80,5.225714285714288
146.0,80,5.234285714285717
146.5,80,5.221428571428573
147.0,80,5.251428571428574
147.5,80,5.24714285714286
148.0,80,5.268571428571429
148.5,80,5.268571428571429
149.0,80,5.272857142857143
149.5,80,5.2857142857142865
150.0,80,5.277142857142858
150.5,80,5.2857142857142865
151.0,80,5.302857142857144
151.5,80,5.315714285714288
152.0,80,5.302857142857144
152.5,80,5.294285714285715
153.0,80,5.33714285714286
153.5,80,5.311428571428573
154.0,80,5.341428571428574
154.5,80,5.328571428571431
155.0,80,5.33714285714286
155.5,80,5.354285714285718
156.0,80,5.367142857142857
156.5,80,5.345714285714289
157.0,80,5.380000000000001
157.5,80,5.3585714285714285
158.0,80,5.362857142857143
158.5,80,5.375714285714286
159.0,80,5.371428571428572
159.5,80,5.410000000000002
160.0,80,5.4057142857142875
160.5,80,5.414285714285716
161.0,80,5.418571428571431
161.5,80,5.410000000000002
162.0,80,5.422857142857145
162.5,80,5.42714285714286
163.0,80,5.414285714285716
163.5,80,5.42714285714286
164.0,80,5.461428571428572
164.5,80,5.452857142857143
165.0,80,5.457142857142857
165.5,80,5.457142857142857
166.0,80,5.465714285714286
166.5,80,5.448571428571432
167.0,80,5.461428571428572
167.5,80,5.461428571428572
168.0,80,5.461428571428572
168.5,80,5.4785714285714295
169.0,80,5.487142857142858
169.5,80,5.4785714285714295
170.0,80,5.500000000000002
170.5,80,5.495714285714287
171.0,80,5.500000000000002
171.5,80,5.504285714285716
172.0,80,5.500000000000002
172.5,80,5.508571428571431
173.0,80,5.530000000000003
173.5,80,5.5257142857142885
174.0,80,5.521428571428574
174.5,80,5.534285714285717
175.0,80,5.51714285714286
175.5,80,5.542857142857146
176.0,80,5.530000000000003
176.5,80,5.551428571428572
177.0,80,5.572857142857144
177.5,80,5.572857142857144
178.0,80,5.581428571428573
178.5,80,5.564285714285715
179.0,80,5.564285714285715
179.5,80,5.564285714285715
180.0,80,5.5600000000000005
180.5,80,5.581428571428573
181.0,80,5.568571428571429
181.5,80,5.555714285714286
182.0,80,5.607142857142859
182.5,80,5.5985714285714305
183.0,80,5.577142857142858
183.5,80,5.594285714285716
184.0,80,5.590000000000002
184.5,80,5.594285714285716
185.0,80,5.611428571428574
185.5,80,5.602857142857145
186.0,80,5.602857142857145
186.5,80,5.611428571428574
187.0,80,5.607142857142859
187.5,80,5.620000000000003
188.0,80,5.628571428571432
188.5,80,5.624285714285717
189.0,80,5.602857142857145
189.5,80,5.628571428571432
190.0,80,5.628571428571432
190.5,80,5.6414285714285715
191.0,80,5.654285714285715
191.5,80,5.667142857142858
192.0,80,5.645714285714286
192.5,80,5.645714285714286
193.0,80,5.645714285714286
193.5,80,5.654285714285715
194.0,80,5.658571428571429
194.5,80,5.645714285714286
195.0,80,5.662857142857144
195.5,80,5.658571428571429
196.0,80,5.658571428571429
196.5,80,5.684285714285716
197.0,80,5.6800000000000015
197.5,80,5.662857142857144
198.0,80,5.667142857142858
198.5,80,5.667142857142858
199.0,80,5.675714285714287
199.5,80,5.697142857142859
200.0,80,5.68857142857143
200.5,80,5.714285714285717
201.0,80,5.697142857142859
201.5,80,5.692857142857145
202.0,80,5.68857142857143
202.5,80,5.68857142857143
203.0,80,5.697142857142859
203.5,80,5.710000000000003
204.0,80,5.692857142857145
204.5,80,5.714285714285717
205.0,80,5.697142857142859
205.5,80,5.701428571428574
206.0,80,5.684285714285716
206.5,80,5.722857142857146
207.0,80,5.710000000000003
207.5,80,5.701428571428574
208.0,80,5.731428571428571
208.5,80,5.714285714285717
209.0,80,5.72714285714286
209.5,80,5.710000000000003
210.0,80,5.731428571428571
210.5,80,5.72714285714286
211.0,80,5.714285714285717
211.5,80,5.714285714285717
212.0,80,5.72714285714286
212.5,80,5.731428571428571
213.0,80,5.744285714285715
213.5,80,5.744285714285715
214.0,80,5.735714285714286
214.5,80,5.744285714285715
215.0,80,5.757142857142858
215.5,80,5.731428571428571
216.0,80,5.748571428571429
216.5,80,5.722857142857146
217.0,80,5.748571428571429
217.5,80,5.752857142857144
218.0,80,5.7614285714285725
218.5,80,5.774285714285716
219.0,80,5.770000000000001
219.5,80,5.7614285714285725
220.0,80,5.770000000000001
220.5,80,5.7614285714285725
221.0,80,5.757142857142858
221.5,80,5.74
222.0,80,5.735714285714286
222.5,80,5.787142857142859
223.0,80,5.77857142857143
223.5,80,5.774285714285716
224.0,80,5.757142857142858
224.5,80,5.770000000000001
225.0,80,5.782857142857145
225.5,80,5.770000000000001
226.0,80,5.770000000000001
226.5,80,5.77857142857143
227.0,80,5.791428571428574
227.5,80,5.782857142857145
228.0,80,5.774285714285716
228.5,80,5.791428571428574
229.0,80,5.791428571428574
229.5,80,5.791428571428574
230.0,80,5.804285714285717
230.5,80,5.791428571428574
231.0,80,5.812857142857146
231.5,80,5.795714285714288
232.0,80,5.808571428571431
232.5,80,5.795714285714288
233.0,80,5.8000000000000025
233.5,80,5.795714285714288
234.0,80,5.795714285714288
234.5,80,5.804285714285717
235.0,80,5.782857142857145
235.5,80,5.8000000000000025
236.0,80,5.81714285714286
236.5,80,5.812857142857146
237.0,80,5.821428571428575
237.5,80,5.804285714285717
238.0,80,5.8000000000000025
238.5,80,5.787142857142859
239.0,80,5.808571428571431
239.5,80,5.812857142857146
240.0,80,5.812857142857146
240.5,80,5.83
241.0,80,5.812857142857146
241.5,80,5.83
242.0,80,5.83
242.5,80,5.821428571428575
243.0,80,5.808571428571431
243.5,80,5.81714285714286
244.0,80,5.808571428571431
244.5,80,5.842857142857143
245.0,80,5.8342857142857145
245.5,80,5.825714285714286
246.0,80,5.8342857142857145
246.5,80,5.8342857142857145
247.0,80,5.821428571428575
247.5,80,5.812857142857146
248.0,80,5.8342857142857145
248.5,80,5.812857142857146
249.0,80,5.838571428571429
249.5,80,5.842857142857143
250.0,80,5.83
250.5,80,5.83
251.0,80,5.8342857142857145
251.5,80,5.860000000000001
252.0,80,5.83
252.5,80,5.851428571428572
253.0,80,5.838571428571429
253.5,80,5.847142857142858
254.0,80,5.842857142857143
254.5,80,5.855714285714287
255.0,80,5.842857142857143
255.5,80,5.825714285714286
256.0,80,5.8342857142857145
256.5,80,5.825714285714286
257.0,80,5.8342857142857145
257.5,80,5.842857142857143
258.0,80,5.860000000000001
258.5,80,5.847142857142858
259.0,80,5.842857142857143
259.5,80,5.855714285714287
260.0,80,5.842857142857143
260.5,80,5.851428571428572
261.0,80,5.860000000000001
261.5,80,5.842857142857143
262.0,80,5.851428571428572
262.5,80,5.851428571428572
263.0,80,5.851428571428572
263.5,80,5.860000000000001
264.0,80,5.860000000000001
264.5,80,5.860000000000001
265.0,80,5.838571428571429
265.5,80,5.851428571428572
266.0,80,5.8342857142857145
266.5,80,5.847142857142858
267.0,80,5.851428571428572
267.5,80,5.860000000000001
268.0,80,5.86857142857143
268.5,80,5.86857142857143
269.0,80,5.847142857142858
269.5,80,5.855714285714287
270.0,80,5.847142857142858
270.5,80,5.855714285714287
271.0,80,5.851428571428572
271.5,80,5.855714285714287
272.0,80,5.86857142857143
272.5,80,5.8814285714285734
273.0,80,5.86857142857143
273.5,80,5.877142857142859
274.0,80,5.864285714285716
274.5,80,5.860000000000001
275.0,80,5.847142857142858
275.5,80,5.847142857142858
276.0,80,5.877142857142859
276.5,80,5.864285714285716
277.0,80,5.86857142857143
277.5,80,5.86857142857143
278.0,80,5.8728571428571446
278.5,80,5.86857142857143
279.0,80,5.860000000000001
279.5,80,5.860000000000001
280.0,80,5.855714285714287
280.5,80,5.8728571428571446
281.0,80,5.8728571428571446
281.5,80,5.86857142857143
282.0,80,5.885714285714288
282.5,80,5.8814285714285734
283.0,80,5.855714285714287
283.5,80,5.864285714285716
284.0,80,5.86857142857143
284.5,80,5.851428571428572
285.0,80,5.86857142857143
285.5,80,5.877142857142859
286.0,80,5.877142857142859
286.5,80,5.860000000000001
287.0,80,5.877142857142859
287.5,80,5.877142857142859
288.0,80,5.86857142857143
288.5,80,5.8728571428571446
289.0,80,5.8728571428571446
289.5,80,5.890000000000002
290.0,80,5.877142857142859
290.5,80,5.8814285714285734
291.0,80,5.885714285714288
291.5,80,5.890000000000002
292.0,80,5.894285714285717
292.5,80,5.8728571428571446
293.0,80,5.885714285714288
293.5,80,5.864285714285716
294.0,80,5.8814285714285734
294.5,80,5.8814285714285734
295.0,80,5.898571428571431
295.5,80,5.8728571428571446
296.0,80,5.902857142857146
296.5,80,5.86857142857143
297.0,80,5.864285714285716
297.5,80,5.885714285714288
298.0,80,5.8728571428571446
298.5,80,5.8814285714285734
299.0,80,5.8814285714285734
299.5,80,5.902857142857146
300.0,80,5.902857142857146
