Tiempo,Referencia,Error,Señal de control,Salida
0.0,5,4.407142857142857,22.035714285714285,0.5928571428571431
0.5,5,4.4157142857142855,22.07857142857143,0.5842857142857142
1.0,5,4.402857142857142,22.014285714285712,0.5971428571428575
1.5,5,4.424285714285714,22.121428571428574,0.5757142857142853
2.0,5,4.394285714285713,21.971428571428568,0.6057142857142864
2.5,5,4.38142857142857,21.90714285714285,0.6185714285714298
3.0,5,4.3771428571428554,21.88571428571428,0.6228571428571442
3.5,5,4.385714285714284,21.928571428571423,0.6142857142857153
4.0,5,4.364285714285712,21.821428571428562,0.6357142857142876
4.5,5,4.359999999999998,21.79999999999999,0.640000000000002
5.0,5,4.351428571428569,21.757142857142846,0.6485714285714309
5.5,5,4.364285714285712,21.821428571428562,0.6357142857142876
6.0,5,4.34285714285714,21.7142857142857,0.6571428571428598
6.5,5,4.351428571428569,21.757142857142846,0.6485714285714309
7.0,5,4.338571428571425,21.69285714285713,0.6614285714285743
7.5,5,4.312857142857142,21.56428571428571,0.6871428571428574
8.0,5,4.304285714285713,21.521428571428565,0.6957142857142863
8.5,5,4.2957142857142845,21.47857142857142,0.7042857142857152
9.0,5,4.304285714285713,21.521428571428565,0.6957142857142863
9.5,5,4.2957142857142845,21.47857142857142,0.7042857142857152
10.0,10,9.299999999999999,46.49999999999999,0.7000000000000007
10.5,10,9.29142857142857,46.45714285714285,0.7085714285714296
11.0,10,9.274285714285712,46.37142857142856,0.7257142857142874
11.5,10,9.265714285714283,46.328571428571415,0.7342857142857163
12.0,10,9.25285714285714,46.2642857142857,0.7471428571428597
12.5,10,9.24,46.2,0.7599999999999995
13.0,10,9.227142857142857,46.135714285714286,0.7728571428571428
13.5,10,9.171428571428569,45.85714285714285,0.8285714285714306
14.0,10,9.145714285714286,45.72857142857143,0.8542857142857138
14.5,10,9.12,45.599999999999994,0.8800000000000004
15.0,10,9.077142857142855,45.38571428571427,0.9228571428571449
15.5,10,9.017142857142856,45.08571428571428,0.9828571428571437
16.0,10,8.999999999999998,44.99999999999999,1.0000000000000013
16.5,10,8.935714285714285,44.67857142857142,1.0642857142857145
17.0,10,8.909999999999998,44.54999999999999,1.0900000000000012
17.5,10,8.862857142857143,44.31428571428572,1.1371428571428566
18.0,10,8.794285714285712,43.97142857142856,1.2057142857142877
18.5,10,8.781428571428568,43.907142857142844,1.218571428571431
19.0,10,8.751428571428571,43.75714285714285,1.2485714285714287
19.5,10,8.691428571428569,43.45714285714284,1.308571428571431
20.0,10,8.67,43.35,1.3299999999999996
20.5,10,8.622857142857141,43.11428571428571,1.3771428571428586
21.0,10,8.584285714285715,42.92142857142857,1.415714285714285
21.5,10,8.519999999999998,42.59999999999999,1.4800000000000018
22.0,10,8.511428571428569,42.55714285714284,1.4885714285714307
22.5,10,8.49,42.45,1.5099999999999993
23.0,10,8.434285714285712,42.171428571428564,1.5657142857142872
23.5,10,8.399999999999997,41.999999999999986,1.6000000000000028
24.0,10,8.374285714285714,41.87142857142857,1.625714285714286
24.5,10,8.348571428571427,41.74285714285713,1.6514285714285726
25.0,10,8.305714285714286,41.52857142857143,1.6942857142857135
25.5,10,8.27142857142857,41.357142857142854,1.728571428571429
26.0,10,8.198571428571428,40.99285714285714,1.8014285714285712
26.5,10,8.185714285714285,40.92857142857142,1.8142857142857145
27.0,10,8.15142857142857,40.757142857142846,1.84857142857143
27.5,10,8.112857142857143,40.56428571428572,1.8871428571428566
28.0,10,8.082857142857142,40.41428571428571,1.9171428571428577
28.5,10,8.074285714285713,40.37142857142857,1.9257142857142866
29.0,10,8.018571428571429,40.09285714285714,1.9814285714285709
29.5,10,8.001428571428571,40.00714285714285,1.9985714285714287
30.0,10,7.962857142857141,39.8142857142857,2.0371428571428587
30.5,10,7.924285714285714,39.621428571428574,2.075714285714285
31.0,10,7.902857142857142,39.51428571428571,2.0971428571428574
31.5,10,7.872857142857141,39.36428571428571,2.1271428571428586
32.0,10,7.83,39.15,2.1699999999999995
32.5,10,7.812857142857142,39.06428571428571,2.1871428571428573
33.0,10,7.799999999999999,38.99999999999999,2.2000000000000006
33.5,10,7.769999999999998,38.84999999999999,2.2300000000000018
34.0,10,7.722857142857142,38.614285714285714,2.277142857142857
34.5,10,7.7142857142857135,38.57142857142857,2.285714285714286
35.0,10,7.667142857142855,38.335714285714275,2.332857142857145
35.5,10,7.654285714285711,38.27142857142856,2.3457142857142883
36.0,10,7.615714285714285,38.07857142857142,2.384285714285715
36.5,10,7.607142857142856,38.03571428571428,2.3928571428571437
37.0,10,7.581428571428569,37.907142857142844,2.4185714285714304
37.5,10,7.559999999999997,37.79999999999998,2.4400000000000026
38.0,10,7.542857142857143,37.714285714285715,2.457142857142857
38.5,10,7.461428571428568,37.30714285714284,2.5385714285714314
39.0,10,7.469999999999997,37.34999999999999,2.5300000000000025
39.5,10,7.465714285714283,37.328571428571415,2.534285714285717
40.0,10,7.4399999999999995,37.199999999999996,2.56
40.5,10,7.427142857142856,37.13571428571428,2.5728571428571434
41.0,10,7.405714285714284,37.02857142857142,2.5942857142857156
41.5,10,7.375714285714283,36.87857142857141,2.6242857142857168
42.0,10,7.354285714285714,36.77142857142857,2.6457142857142855
42.5,10,7.345714285714285,36.72857142857143,2.6542857142857144
43.0,10,7.298571428571426,36.49285714285713,2.7014285714285733
43.5,10,7.302857142857141,36.514285714285705,2.697142857142859
44.0,10,7.31142857142857,36.55714285714285,2.68857142857143
44.5,10,7.26,36.3,2.7399999999999998
45.0,10,7.247142857142856,36.23571428571428,2.752857142857143
45.5,10,7.229999999999999,36.14999999999999,2.770000000000001
46.0,10,7.212857142857141,36.0642857142857,2.7871428571428587
46.5,10,7.1999999999999975,35.999999999999986,2.800000000000002
47.0,10,7.178571428571429,35.892857142857146,2.8214285714285707
47.5,10,7.161428571428571,35.80714285714286,2.8385714285714285
48.0,10,7.135714285714284,35.67857142857142,2.864285714285715
48.5,10,7.114285714285712,35.57142857142856,2.8857142857142875
49.0,10,7.13142857142857,35.65714285714285,2.8685714285714297
49.5,10,7.0842857142857145,35.42142857142857,2.915714285714285
50.0,10,7.071428571428571,35.357142857142854,2.9285714285714284
50.5,10,7.071428571428571,35.357142857142854,2.9285714285714284
51.0,10,7.028571428571427,35.14285714285713,2.971428571428573
51.5,10,7.019999999999998,35.09999999999999,2.9800000000000018
52.0,10,7.024285714285712,35.12142857142856,2.9757142857142873
52.5,10,6.985714285714286,34.92857142857143,3.014285714285714
53.0,10,6.99,34.95,3.0099999999999993
53.5,10,6.9642857142857135,34.82142857142857,3.035714285714286
54.0,10,6.955714285714285,34.778571428571425,3.044285714285715
54.5,10,6.934285714285712,34.671428571428564,3.065714285714287
55.0,10,6.938571428571427,34.692857142857136,3.0614285714285727
55.5,10,6.9257142857142835,34.62857142857142,3.074285714285716
56.0,10,6.895714285714286,34.47857142857143,3.1042857142857136
56.5,10,6.899999999999997,34.499999999999986,3.1000000000000028
57.0,10,6.882857142857143,34.41428571428571,3.117142857142857
57.5,10,6.869999999999999,34.349999999999994,3.1300000000000003
58.0,10,6.86142857142857,34.30714285714285,3.1385714285714292
58.5,10,6.852857142857141,34.264285714285705,3.147142857142858
59.0,10,6.852857142857141,34.264285714285705,3.147142857142858
59.5,10,6.827142857142855,34.13571428571427,3.172857142857145
60.0,10,6.82285714285714,34.1142857142857,3.1771428571428593
60.5,10,6.809999999999997,34.04999999999998,3.1900000000000026
61.0,10,6.792857142857143,33.964285714285715,3.207142857142857
61.5,10,6.801428571428572,34.00714285714286,3.198571428571428
62.0,10,6.779999999999999,33.9,3.22
62.5,10,6.775714285714285,33.878571428571426,3.2242857142857146
63.0,10,6.758571428571427,33.79285714285714,3.2414285714285724
63.5,10,6.7714285714285705,33.857142857142854,3.228571428571429
64.0,10,6.741428571428569,33.70714285714285,3.2585714285714302
64.5,10,6.728571428571426,33.64285714285713,3.2714285714285736
65.0,10,6.7242857142857115,33.62142857142856,3.275714285714288
65.5,10,6.702857142857143,33.51428571428571,3.2971428571428567
66.0,10,6.715714285714283,33.578571428571415,3.284285714285717
66.5,10,6.707142857142857,33.535714285714285,3.2928571428571423
67.0,10,6.707142857142857,33.535714285714285,3.2928571428571423
67.5,10,6.694285714285714,33.47142857142857,3.3057142857142856
68.0,10,6.685714285714285,33.42857142857142,3.3142857142857145
68.5,10,6.672857142857142,33.36428571428571,3.327142857142858
69.0,10,6.672857142857142,33.36428571428571,3.327142857142858
69.5,10,6.668571428571427,33.342857142857135,3.3314285714285723
70.0,10,6.659999999999998,33.29999999999999,3.340000000000001
70.5,10,6.6514285714285695,33.257142857142846,3.34857142857143
71.0,10,6.642857142857141,33.2142857142857,3.357142857142859
71.5,10,6.642857142857141,33.2142857142857,3.357142857142859
72.0,10,6.625714285714283,33.12857142857141,3.3742857142857168
72.5,10,6.612857142857143,33.06428571428572,3.3871428571428566
73.0,10,6.612857142857143,33.06428571428572,3.3871428571428566
73.5,10,6.6,33.0,3.4
74.0,10,6.582857142857142,32.91428571428571,3.4171428571428577
74.5,10,6.6,33.0,3.4
75.0,10,6.587142857142856,32.93571428571428,3.4128571428571433
75.5,10,6.587142857142856,32.93571428571428,3.4128571428571433
76.0,10,6.578571428571427,32.89285714285714,3.421428571428572
76.5,10,6.582857142857142,32.91428571428571,3.4171428571428577
77.0,10,6.5699999999999985,32.849999999999994,3.430000000000001
77.5,10,6.565714285714284,32.82857142857142,3.4342857142857155
78.0,10,6.578571428571427,32.89285714285714,3.421428571428572
78.5,10,6.5699999999999985,32.849999999999994,3.430000000000001
79.0,10,6.574285714285713,32.87142857142857,3.4257142857142866
79.5,10,6.56142857142857,32.80714285714285,3.43857142857143
80.0,10,6.548571428571426,32.74285714285713,3.4514285714285733
80.5,10,6.535714285714283,32.678571428571416,3.4642857142857166
81.0,10,6.539999999999997,32.69999999999999,3.460000000000002
81.5,10,6.527142857142854,32.63571428571427,3.4728571428571455
