Tiempo,Entrada,Salida
0.0,10,0.8585714285714282
0.5,10,0.8542857142857138
1.0,10,0.8542857142857138
1.5,10,0.8714285714285716
2.0,10,0.8457142857142884
2.5,10,0.8628571428571427
3.0,10,0.8542857142857138
3.5,10,0.8371428571428595
4.0,10,0.8328571428571451
4.5,10,0.8585714285714282
5.0,10,0.8628571428571427
5.5,10,0.8457142857142884
6.0,10,0.8542857142857138
6.5,10,0.8457142857142884
7.0,10,0.8457142857142884
7.5,10,0.8585714285714282
8.0,10,0.8542857142857138
8.5,10,0.8242857142857162
9.0,10,0.8585714285714282
9.5,10,0.8328571428571451
10.0,10,0.8457142857142884
10.5,10,0.8328571428571451
11.0,10,0.8285714285714306
11.5,10,0.8499999999999993
12.0,10,0.8371428571428595
12.5,10,0.8285714285714306
13.0,10,0.8242857142857162
13.5,10,0.8285714285714306
14.0,10,0.8371428571428595
14.5,10,0.8499999999999993
15.0,10,0.8285714285714306
15.5,10,0.8371428571428595
16.0,10,0.8585714285714282
16.5,10,0.8242857142857162
17.0,10,0.8328571428571451
17.5,10,0.8328571428571451
18.0,10,0.841428571428574
18.5,10,0.8242857142857162
19.0,10,0.8157142857142873
19.5,10,0.8200000000000017
20.0,10,0.8328571428571451
20.5,10,0.8328571428571451
21.0,10,0.8328571428571451
21.5,10,0.8285714285714306
22.0,10,0.8285714285714306
22.5,10,0.8200000000000017
23.0,10,0.841428571428574
23.5,10,0.8242857142857162
24.0,10,0.8242857142857162
24.5,10,0.8114285714285728
25.0,10,0.8242857142857162
25.5,10,0.8328571428571451
26.0,10,0.8242857142857162
26.5,10,0.8371428571428595
27.0,10,0.8328571428571451
27.5,10,0.841428571428574
28.0,10,0.8114285714285728
28.5,10,0.8114285714285728
29.0,10,0.8242857142857162
29.5,10,0.8200000000000017
30.0,10,0.8200000000000017
30.5,10,0.8157142857142873
31.0,10,0.8157142857142873
31.5,10,0.8242857142857162
32.0,10,0.8028571428571439
32.5,10,0.8071428571428584
33.0,10,0.8114285714285728
33.5,10,0.8157142857142873
34.0,10,0.8285714285714306
34.5,10,0.8028571428571439
35.0,10,0.8071428571428584
35.5,10,0.8200000000000017
36.0,10,0.8200000000000017
36.5,10,0.8200000000000017
37.0,10,0.8157142857142873
37.5,10,0.8114285714285728
38.0,10,0.8071428571428584
38.5,10,0.8200000000000017
39.0,10,0.8285714285714306
39.5,10,0.8071428571428584
40.0,80,0.8200000000000017
40.5,80,0.8114285714285728
41.0,80,0.8114285714285728
41.5,80,0.841428571428574
42.0,80,0.9185714285714305
42.5,80,1.0171428571428591
43.0,80,1.06
43.5,80,1.1285714285714312
44.0,80,1.2271428571428564
44.5,80,1.2828571428571443
45.0,80,1.3257142857142852
45.5,80,1.3514285714285719
46.0,80,1.4285714285714284
46.5,80,1.4800000000000018
47.0,80,1.5614285714285727
47.5,80,1.582857142857145
48.0,80,1.698571428571428
48.5,80,1.7071428571428569
49.0,80,1.8228571428571434
49.5,80,1.8400000000000012
50.0,80,1.9171428571428577
50.5,80,1.9471428571428588
51.0,80,2.0157142857142865
51.5,80,2.06714285714286
52.0,80,2.1442857142857163
52.5,80,2.1699999999999995
53.0,80,2.2385714285714307
53.5,80,2.3200000000000016
54.0,80,2.3500000000000028
54.5,80,2.4314285714285737
55.0,80,2.4742857142857146
55.5,80,2.5214285714285736
56.0,80,2.6200000000000023
56.5,80,2.641428571428571
57.0,80,2.6842857142857155
57.5,80,2.7742857142857154
58.0,80,2.834285714285714
58.5,80,2.9071428571428597
59.0,80,2.945714285714286
59.5,80,3.052857142857144
60.0,80,3.065714285714287
60.5,80,3.1128571428571425
61.0,80,3.198571428571428
61.5,80,3.254285714285716
62.0,80,3.2971428571428567
62.5,80,3.3742857142857168
63.0,80,3.4557142857142877
63.5,80,3.5242857142857154
64.0,80,3.5457142857142876
64.5,80,3.614285714285715
65.0,80,3.665714285714285
65.5,80,3.6871428571428573
66.0,80,3.785714285714286
66.5,80,3.8200000000000016
67.0,80,3.9185714285714304
67.5,80,3.9528571428571424
68.0,80,4.0257142857142885
68.5,80,4.068571428571429
69.0,80,4.137142857142857
69.5,80,4.192857142857145
70.0,80,4.24
70.5,80,4.325714285714286
71.0,80,4.377142857142859
71.5,80,4.480000000000002
72.0,80,4.501428571428574
72.5,80,4.54857142857143
73.0,80,4.6557142857142875
73.5,80,4.685714285714289
74.0,80,4.737142857142858
74.5,80,4.771428571428574
75.0,80,4.844285714285716
75.5,80,4.921428571428573
76.0,80,4.9685714285714315
76.5,80,4.998571428571429
77.0,80,5.088571428571429
77.5,80,5.114285714285716
78.0,80,5.200000000000001
78.5,80,5.238571428571431
79.0,80,5.311428571428573
79.5,80,5.350000000000003
80.0,80,5.392857142857144
80.5,80,5.457142857142857
81.0,80,5.51714285714286
81.5,80,5.568571428571429
82.0,80,5.6414285714285715
82.5,80,5.714285714285717
83.0,80,5.744285714285715
83.5,80,5.812857142857146
84.0,80,5.8728571428571446
84.5,80,5.941428571428572
