Tiempo,Entrada,Salida
0.0,40,4.23851173020528
0.5,40,4.239959677419357
1.0,40,4.244303519061585
1.5,40,4.234167888563052
2.0,40,4.231271994134898
2.5,40,4.228376099706747
3.0,40,4.22692815249267
3.5,40,4.224032258064517
4.0,40,4.228376099706747
4.5,40,4.225480205278593
5.0,40,4.2370637829912035
5.5,40,4.22692815249267
6.0,40,4.234167888563052
6.5,40,4.232719941348975
7.0,40,4.231271994134898
7.5,40,4.23851173020528
8.0,40,4.231271994134898
8.5,40,4.2370637829912035
9.0,40,4.244303519061585
9.5,40,4.23851173020528
10.0,40,4.2370637829912035
10.5,40,4.2428555718475085
11.0,40,4.251543255131965
11.5,40,4.235615835777127
12.0,40,4.241407624633432
12.5,40,4.2370637829912035
13.0,40,4.239959677419357
13.5,40,4.2486473607038135
14.0,40,4.252991202346042
14.5,40,4.247199413489737
15.0,40,4.245751466275662
15.5,40,4.244303519061585
16.0,40,4.2428555718475085
16.5,40,4.247199413489737
17.0,40,4.245751466275662
17.5,40,4.244303519061585
18.0,40,4.2428555718475085
18.5,40,4.245751466275662
19.0,40,4.245751466275662
19.5,40,4.244303519061585
20.0,40,4.241407624633432
20.5,40,4.239959677419357
21.0,40,4.241407624633432
21.5,40,4.241407624633432
22.0,40,4.241407624633432
22.5,40,4.2370637829912035
23.0,40,4.234167888563052
23.5,40,4.235615835777127
24.0,40,4.239959677419357
24.5,40,4.232719941348975
25.0,60,4.23851173020528
25.5,60,4.241407624633432
26.0,60,4.351451612903228
26.5,60,4.572987536656893
27.0,60,4.749637096774194
27.5,60,4.908911290322582
28.0,60,5.049362170087978
28.5,60,5.172437683284459
29.0,60,5.291169354838711
29.5,60,5.405557184750734
30.0,60,5.4924340175953095
30.5,60,5.579310850439883
31.0,60,5.651708211143696
31.5,60,5.722657624633433
32.0,60,5.783471407624635
32.5,60,5.83125366568915
33.0,60,5.879035923753667
33.5,60,5.926818181818183
34.0,60,5.968808651026395
34.5,60,5.996319648093843
35.0,60,6.019486803519063
35.5,60,6.041206011730207
36.0,60,6.088988269794722
36.5,60,6.103467741935486
37.0,60,6.112155425219942
37.5,60,6.128082844574781
38.0,60,6.142562316715544
38.5,60,6.152697947214078
39.0,60,6.167177419354839
39.5,60,6.168625366568916
40.0,60,6.183104838709678
40.5,60,6.191792521994136
41.0,60,6.194688416422288
41.5,60,6.20192815249267
42.0,60,6.206271994134898
42.5,60,6.204824046920823
43.0,60,6.207719941348975
43.5,60,6.204824046920823
44.0,60,6.212063782991203
44.5,60,6.204824046920823
45.0,60,6.207719941348975
45.5,60,6.20192815249267
46.0,60,6.204824046920823
46.5,60,6.204824046920823
47.0,60,6.196136363636365
47.5,60,6.191792521994136
48.0,60,6.191792521994136
48.5,60,6.196136363636365
49.0,60,6.191792521994136
49.5,60,6.194688416422288
50.0,60,6.191792521994136
50.5,60,6.19034457478006
51.0,60,6.181656891495603
51.5,60,6.19034457478006
52.0,60,6.186000733137831
52.5,60,6.181656891495603
53.0,60,6.174417155425221
53.5,60,6.149802052785924
54.0,60,6.164281524926688
54.5,60,6.170073313782993
55.0,60,6.177313049853373
55.5,60,6.168625366568916
56.0,60,6.168625366568916
56.5,60,6.164281524926688
57.0,60,6.164281524926688
57.5,60,6.1599376832844595
58.0,60,6.152697947214078
58.5,60,6.152697947214078
59.0,60,6.145458211143696
59.5,60,6.139666422287391
60.0,60,6.144010263929619
60.5,60,6.148354105571849
61.0,60,6.142562316715544
61.5,60,6.138218475073314
62.0,60,6.139666422287391
62.5,60,6.133874633431086
63.0,60,6.133874633431086
63.5,60,6.126634897360704
64.0,60,6.125186950146629
64.5,60,6.132426686217009
65.0,60,6.132426686217009
65.5,60,6.132426686217009
66.0,60,6.1295307917888575
66.5,60,6.113603372434019
67.0,60,6.115051319648096
67.5,60,6.113603372434019
68.0,60,6.113603372434019
68.5,60,6.109259530791791
69.0,60,6.0933321114369505
