Tiempo,Referencia,Error,Señal de control,Salida
0.0,10,4.918782991202345,2.9491918704348308,5.081217008797655
0.5,10,4.92023093841642,2.4541362904792723,5.07976906158358
1.0,10,4.928918621700879,2.6725640155127577,5.071081378299121
1.5,10,5.2735300586510245,3.0917369633227296,4.7264699413489755
2.0,10,5.741217008797653,3.551211421840467,4.258782991202347
2.5,10,6.1741532258064495,3.9923897473561323,3.8258467741935505
3.0,10,6.547723607038122,4.42176441980531,3.4522763929618776
3.5,10,6.88799120234604,4.855936611949945,3.11200879765396
4.0,10,7.205091642228737,5.295780535168229,2.794908357771263
4.5,10,7.475857771260996,5.724939190662302,2.524142228739004
5.0,10,7.7234567448680345,6.158633919575751,2.2765432551319655
5.5,10,7.9623680351906145,6.601200650057365,2.0376319648093855
6.0,10,7.97974340175953,6.922555564563987,2.0202565982404703
6.5,10,7.685810117302051,7.089955980900285,2.3141898826979492
7.0,10,7.409252199413489,7.299914877812677,2.590747800586511
7.5,10,7.167445014662755,7.516207600623899,2.8325549853372447
8.0,10,6.954596774193547,7.734363396658131,3.045403225806453
8.5,10,6.760571847507331,7.950396513479609,3.2394281524926694
9.0,10,6.583922287390028,8.165716861652923,3.4160777126099724
9.5,10,6.4304398826979465,8.384759562644456,3.5695601173020535
10.0,10,6.294332844574779,8.60422174842643,3.705667155425221
10.5,10,6.164017595307916,8.818747042657225,3.835982404692084
11.0,10,6.05831744868035,9.041543067292604,3.9416825513196496
11.5,10,5.95840909090909,9.25967720698801,4.04159090909091
12.0,10,5.862844574780057,9.475246860572282,4.137155425219943
12.5,10,5.780311583577712,9.693858187141883,4.219688416422288
13.0,10,5.699226539589441,9.907878445250706,4.300773460410559
13.5,10,5.6282771260997055,10.124249735098575,4.3717228739002945
14.0,10,5.56456744868035,10.340422638311258,4.43543255131965
14.5,10,5.500857771260996,10.55278800166295,4.499142228739004
15.0,10,5.445835777126099,10.767598734981402,4.554164222873901
15.5,10,5.3966055718475054,10.982242611485113,4.6033944281524946
16.0,10,5.345927419354837,11.193047669541015,4.654072580645163
16.5,10,5.30248900293255,11.406204010569596,4.69751099706745
17.0,10,5.264842375366568,11.619904756029824,4.735157624633432
17.5,10,5.221403958944281,11.827664680357154,4.778596041055719
18.0,10,5.193892961876832,12.043925251544698,4.806107038123168
18.5,10,5.160590175953079,12.25322310253231,4.839409824046921
19.0,10,5.127287390029323,12.461911536105916,4.872712609970677
19.5,10,5.0838489736070365,12.663078279778299,4.9161510263929635
20.0,10,5.037514662756598,12.862086015855164,4.962485337243402
20.5,10,4.995524193548386,13.062105940819302,5.004475806451614
21.0,10,4.94339809384164,13.253600943473822,5.05660190615836
21.5,10,4.914439149560117,13.45818690774844,5.085560850439883
22.0,10,4.87824046920821,13.653835216826781,5.12175953079179
22.5,10,4.830458211143695,13.842012032482991,5.169541788856305
23.0,10,4.778332111436949,14.027182052662422,5.221667888563051
23.5,10,4.739237536656891,14.218530761974735,5.260762463343109
24.0,10,4.695799120234604,14.40370002845328,5.304200879765396
24.5,10,4.64656891495601,14.584138798087759,5.35343108504399
25.0,10,4.600234604105571,14.765013571123784,5.399765395894429
25.5,10,4.548108504398826,14.939988260559868,5.451891495601174
26.0,10,4.4945344574780055,15.112668866639773,5.5054655425219945
26.5,10,4.448200146627565,15.287575138877823,5.551799853372435
27.0,10,4.39607404692082,15.455954945551124,5.60392595307918
27.5,10,4.349739736070379,15.626381452106905,5.650260263929621
28.0,10,4.296165689149559,15.789622130438481,5.703834310850441
28.5,10,4.249831378299119,15.955923650881278,5.750168621700881
29.0,10,4.202049120234603,16.118303175702525,5.797950879765397
29.5,10,4.1455791788856295,16.273609877185905,5.8544208211143705
30.0,20,14.089109237536656,22.42349534640646,5.910890762463344
30.5,20,14.041326979472139,21.572140227630108,5.958673020527861
31.0,20,13.893636363636363,22.099556858790766,6.106363636363637
31.5,20,13.583775659824045,22.537740273054858,6.416224340175955
32.0,20,13.2695711143695,22.983263144907337,6.7304288856305
32.5,20,13.001700879765394,23.443563987075684,6.998299120234606
33.0,20,12.74107038123167,23.88990464951411,7.258929618768329
33.5,20,12.516638563049852,24.345599744896905,7.4833614369501475
34.0,20,12.290758797653957,24.785471530799196,7.709241202346043
34.5,20,12.06198313782991,25.214017685861013,7.938016862170089
35.0,20,11.823071847507329,25.62698060401742,8.176928152492671
35.5,20,11.592848240469205,26.036250632779453,8.407151759530795
36.0,20,11.359728739002932,26.43254504756133,8.640271260997068
36.5,20,11.12805718475073,26.820013053397876,8.87194281524927
37.0,20,10.91231304985337,27.20677264320888,9.08768695014663
