Tiempo,Referencia,Error,Señal de control,Salida
0.0,19.7,0.7995747800586486,7.995747800586486,18.90042521994135
1.0,19.7,0.8850036656891476,8.850036656891476,18.81499633431085
2.0,19.7,2.162093108504397,21.62093108504397,17.537906891495602
3.0,19.7,4.153020527859237,41.53020527859237,15.546979472140762
4.0,19.7,5.094186217008797,50.94186217008797,14.605813782991202
5.0,19.7,4.5063196480938394,45.063196480938394,15.19368035190616
6.0,19.7,3.424703079178883,34.24703079178883,16.275296920821116
7.0,19.7,3.0163819648093835,30.163819648093835,16.683618035190616
8.0,19.7,3.455109970674485,34.55109970674485,16.244890029325514
9.0,19.7,4.14722873900293,41.4722873900293,15.55277126099707
10.0,19.7,4.244241202346039,42.44241202346039,15.45575879765396
11.0,19.7,3.7200843108504387,37.20084310850439,15.97991568914956
12.0,19.7,3.2639809384164202,32.6398093841642,16.43601906158358
13.0,19.7,3.3479618768328443,33.47961876832844,16.352038123167155
14.0,19.7,3.779450146627564,37.79450146627564,15.920549853372435
15.0,19.7,4.071935483870966,40.71935483870966,15.628064516129033
16.0,19.7,3.9358284457477986,39.358284457477986,15.7641715542522
17.0,19.7,3.5579142228738974,35.579142228738974,16.142085777126102
18.0,19.7,3.332034457478006,33.32034457478006,16.367965542521993
19.0,19.7,3.466693548387095,34.66693548387095,16.233306451612904
20.0,19.7,3.7823460410557175,37.823460410557175,15.917653958944282
21.0,19.7,3.9604435483870937,39.60443548387094,15.739556451612906
22.0,19.7,3.8373680351906145,38.373680351906145,15.862631964809385
23.0,19.7,3.5984567448680345,35.984567448680345,16.101543255131965
24.0,19.7,3.4695894428152485,34.695894428152485,16.23041055718475
25.0,19.7,3.5752895894428143,35.75289589442814,16.124710410557185
26.0,19.7,3.7591788856304973,37.59178885630497,15.940821114369502
27.0,19.7,3.876462609970673,38.76462609970673,15.823537390029326
28.0,19.7,3.796825513196481,37.96825513196481,15.903174486803518
29.0,19.7,3.6346554252199397,36.3465542521994,16.06534457478006
30.0,19.7,3.5188196480938387,35.18819648093839,16.18118035190616
31.0,19.7,3.576737536656889,35.76737536656889,16.12326246334311
32.0,19.7,3.736011730205277,37.36011730205277,15.963988269794722
33.0,19.7,3.866326979472138,38.66326979472138,15.833673020527861
34.0,19.7,3.822888563049851,38.22888563049851,15.877111436950148
35.0,19.7,3.6853335777126084,36.853335777126084,16.01466642228739
36.0,19.7,3.5622580645161257,35.62258064516126,16.137741935483874
37.0,19.7,3.5912170087976527,35.91217008797653,16.108782991202347
38.0,19.7,3.736011730205277,37.36011730205277,15.963988269794722
39.0,19.7,3.851847507331378,38.51847507331378,15.848152492668621
40.0,19.7,3.847503665689146,38.47503665689146,15.852496334310853
41.0,19.7,3.7316678885630488,37.31667888563049,15.96833211143695
42.0,19.7,3.625967741935483,36.25967741935483,16.074032258064516
43.0,19.7,3.595560850439881,35.95560850439881,16.10443914956012
44.0,19.7,3.6911253665689117,36.91125366568912,16.008874633431088
45.0,19.7,3.786689882697946,37.86689882697946,15.913310117302053
46.0,19.7,3.8561913489736064,38.561913489736064,15.843808651026393
47.0,19.7,3.7837939882697924,37.837939882697924,15.916206011730207
48.0,19.7,3.69257331378299,36.9257331378299,16.00742668621701
49.0,19.7,3.6042485337243377,36.04248533724338,16.09575146627566
50.0,30.0,13.937551319648094,139.37551319648094,16.062448680351906
51.0,30.0,13.610315249266861,136.1031524926686,16.38968475073314
52.0,30.0,11.55133431085044,115.51334310850439,18.44866568914956
53.0,30.0,9.84565249266862,98.4565249266862,20.15434750733138
54.0,30.0,8.455623167155423,84.55623167155423,21.544376832844577
55.0,30.0,7.271202346041054,72.71202346041053,22.728797653958946
56.0,30.0,6.484967008797653,64.84967008797653,23.515032991202347
57.0,30.0,6.059270527859237,60.59270527859237,23.940729472140763
58.0,30.0,5.956466275659821,59.56466275659821,24.04353372434018
59.0,30.0,6.034655425219942,60.34655425219942,23.965344574780058
60.0,30.0,6.122980205278591,61.22980205278591,23.87701979472141
61.0,30.0,6.222888563049853,62.22888563049853,23.777111436950147
62.0,30.0,6.233024193548385,62.33024193548385,23.766975806451615
63.0,30.0,6.159178885630499,61.591788856304994,23.8408211143695
64.0,30.0,6.127324046920819,61.27324046920819,23.87267595307918
65.0,30.0,6.08822947214076,60.882294721407604,23.91177052785924
66.0,30.0,6.07664589442815,60.7664589442815,23.92335410557185
67.0,30.0,6.094021260997067,60.94021260997067,23.905978739002933
68.0,30.0,6.130219941348972,61.302199413489724,23.869780058651028
69.0,30.0,6.167866568914956,61.67866568914956,23.832133431085044
70.0,30.0,6.192481671554251,61.92481671554251,23.80751832844575
71.0,30.0,6.1852419354838695,61.852419354838695,23.81475806451613
72.0,30.0,6.182346041055716,61.82346041055716,23.817653958944284
73.0,30.0,6.153387096774193,61.533870967741926,23.846612903225807
74.0,30.0,6.162074780058649,61.62074780058649,23.83792521994135
75.0,30.0,6.1548350439882675,61.548350439882675,23.845164956011732
76.0,30.0,6.149043255131964,61.49043255131964,23.850956744868036
77.0,30.0,6.167866568914956,61.67866568914956,23.832133431085044
78.0,30.0,6.182346041055716,61.82346041055716,23.817653958944284
79.0,30.0,6.162074780058649,61.62074780058649,23.83792521994135
80.0,30.0,6.164970674486803,61.64970674486803,23.835029325513197
81.0,30.0,6.1852419354838695,61.852419354838695,23.81475806451613
82.0,30.0,6.178002199413488,61.78002199413488,23.821997800586512
83.0,30.0,6.176554252199413,61.76554252199413,23.823445747800587
84.0,30.0,6.198273460410558,61.98273460410558,23.801726539589442
85.0,30.0,6.188137829912023,61.88137829912023,23.811862170087977
86.0,30.0,6.186689882697948,61.86689882697948,23.813310117302052
87.0,30.0,6.1852419354838695,61.852419354838695,23.81475806451613
88.0,30.0,6.193929618768326,61.93929618768326,23.806070381231674
89.0,30.0,6.195377565982405,61.953775659824046,23.804622434017595
90.0,30.0,6.199721407624633,61.99721407624633,23.800278592375367
91.0,30.0,6.201169354838708,62.01169354838708,23.798830645161292
92.0,30.0,6.20840909090909,62.0840909090909,23.79159090909091
93.0,30.0,6.230128299120235,62.30128299120235,23.769871700879765
94.0,30.0,6.222888563049853,62.22888563049853,23.777111436950147
95.0,30.0,6.217096774193546,62.17096774193546,23.782903225806454
96.0,30.0,6.228680351906156,62.286803519061564,23.771319648093844
97.0,30.0,6.2142008797653965,62.142008797653965,23.785799120234604
98.0,30.0,6.224336510263928,62.24336510263928,23.775663489736072
99.0,30.0,6.20840909090909,62.0840909090909,23.79159090909091
100.0,30.0,6.192481671554251,61.92481671554251,23.80751832844575
