Tiempo,Referencia,Error,Señal de control,Salida
0.0,1.6,-25.346667888563047,-177.42667521994133,26.94666788856305
1.0,1.6,-25.323500733137827,-177.2645051319648,26.92350073313783
2.0,1.6,-24.735634164222873,-173.14943914956012,26.335634164222874
3.0,1.6,-23.015472873900293,-161.10831011730204,24.615472873900295
4.0,1.6,-20.228174486803518,-141.59722140762463,21.82817448680352
5.0,1.6,-17.090472873900293,-119.63331011730205,18.690472873900294
6.0,1.6,-13.624087243401762,-95.36861070381234,15.224087243401762
7.0,1.6,-10.825205278592376,-75.77643695014663,12.425205278592376
8.0,1.6,-8.509937683284457,-59.5695637829912,10.109937683284457
9.0,1.6,-6.636293988269797,-46.454057917888576,8.236293988269797
10.0,1.6,-5.117397360703814,-35.8217815249267,6.7173973607038135
11.0,1.6,-3.877954545454546,-27.14568181818182,5.477954545454546
12.0,1.6,-2.852807917888565,-19.969655425219955,4.452807917888565
13.0,1.6,-2.0158944281524938,-14.111260997067456,3.615894428152494
14.0,1.6,-1.3440469208211154,-9.408328445747808,2.9440469208211155
15.0,1.6,-0.7880351906158363,-5.516246334310853,2.3880351906158364
16.0,1.6,-0.342067448680353,-2.394472140762471,1.942067448680353
17.0,1.6,0.019919354838707992,0.13943548387095595,1.580080645161292
18.0,1.6,0.31674853372433853,2.2172397360703697,1.2832514662756616
19.0,1.6,0.5571077712609953,3.899754398826967,1.0428922287390048
20.0,1.6,0.7525806451612884,5.268064516129019,0.8474193548387117
21.0,1.6,0.907510997067448,6.352576979472136,0.6924890029325521
22.0,1.6,1.0407221407624623,7.285054985337236,0.5592778592375378
23.0,1.6,0.3833541055718457,2.6834787390029198,1.2166458944281544
24.0,1.6,-0.3522030791788864,-2.4654215542522047,1.9522030791788865
25.0,1.6,-0.5375403225806461,-3.7627822580645227,2.137540322580646
26.0,1.6,-0.1480425219941366,-1.0362976539589561,1.7480425219941367
27.0,1.6,0.17629765395894248,1.2340835777125974,1.4237023460410576
28.0,1.6,0.4383760997067445,3.0686326979472116,1.1616239002932556
29.0,1.6,0.657016129032256,4.599112903225793,0.942983870967744
30.0,1.6,0.8351136363636358,5.845795454545451,0.7648863636363643
31.0,1.6,0.9784604105571835,6.849222873900285,0.6215395894428166
32.0,1.6,0.2906854838709667,2.034798387096767,1.3093145161290334
33.0,1.6,-0.4246004398826986,-2.97220307917889,2.0246004398826987
34.0,1.6,-0.3217961876832862,-2.2525733137830035,1.9217961876832863
35.0,1.6,0.0343988269794715,0.24079178885630048,1.5656011730205286
36.0,1.6,0.3283321114369486,2.2983247800586404,1.2716678885630515
37.0,1.6,0.5614516129032254,3.930161290322578,1.0385483870967747
38.0,1.6,0.7598203812316702,5.318742668621692,0.8401796187683299
39.0,1.6,0.920542521994133,6.4437976539589314,0.6794574780058671
40.0,1.6,1.047961876832844,7.335733137829909,0.5520381231671561
41.0,1.6,0.3630828445747789,2.5415799120234523,1.2369171554252212
42.0,1.6,-0.3768181818181833,-2.637727272727283,1.9768181818181834
43.0,1.6,-0.42315249266862365,-2.9620674486803655,2.0231524926686237
44.0,1.6,-0.04089442815249411,-0.2862609970674588,1.6408944281524942
45.0,1.6,0.26896627565982323,1.8827639296187626,1.3310337243401769
46.0,1.6,0.515117302052785,3.6058211143694954,1.084882697947215
47.0,1.6,0.7120381231671549,4.9842668621700845,0.8879618768328452
48.0,1.6,0.8828958944281511,6.180271260997058,0.717104105571849
49.0,1.6,0.9683247800586501,6.778273460410551,0.63167521994135
50.0,80.0,78.52706744868036,549.6894721407625,1.4729325513196496
51.0,80.0,77.43531524926686,542.047206744868,2.5646847507331394
52.0,80.0,73.02052419354838,511.14366935483866,6.979475806451614
53.0,80.0,69.06762829912023,483.47339809384164,10.932371700879767
54.0,80.0,65.86911290322581,461.0837903225807,14.130887096774195
55.0,80.0,63.219369501466275,442.5355865102639,16.780630498533725
56.0,80.0,61.06482404692082,427.45376832844573,18.93517595307918
57.0,80.0,59.324391495601176,415.27074046920825,20.675608504398827
58.0,80.0,57.87499633431085,405.124974340176,22.12500366568915
59.0,80.0,56.73401392961877,397.1380975073314,23.26598607038123
60.0,80.0,55.79429618768329,390.560073313783,24.205703812316713
61.0,80.0,55.06597873900293,385.4618511730205,24.93402126099707
62.0,80.0,54.452049120234605,381.1643438416422,25.547950879765395
63.0,80.0,53.97133064516129,377.799314516129,26.028669354838712
64.0,80.0,53.60644794721408,375.24513563049857,26.39355205278592
65.0,80.0,53.30382697947214,373.126788856305,26.69617302052786
66.0,80.0,53.047540322580645,371.3327822580645,26.952459677419355
67.0,80.0,52.82600439882698,369.7820307917889,27.17399560117302
68.0,80.0,52.62329178885631,368.36304252199415,27.376708211143693
69.0,80.0,52.47560117302053,367.3292082111437,27.52439882697947
70.0,80.0,52.372796920821116,366.60957844574784,27.627203079178884
71.0,80.0,52.28447214076246,365.99130498533725,27.71552785923754
72.0,80.0,52.223658357771264,365.5656085043988,27.776341642228736
73.0,80.0,52.19759530791789,365.3831671554252,27.802404692082114
74.0,80.0,52.13388563049853,364.93719941348974,27.866114369501467
75.0,80.0,52.13243768328446,364.9270637829912,27.867562316715542
76.0,80.0,52.11216642228739,364.7851649560117,27.887833577712613
77.0,80.0,52.07017595307918,364.49123167155426,27.92982404692082
78.0,80.0,52.04990469208211,364.34933284457475,27.95009530791789
79.0,80.0,52.01804985337243,364.12634897360704,27.981950146627568
80.0,80.0,52.0079142228739,364.0553995601173,27.9920857771261
81.0,80.0,51.989090909090905,363.9236363636363,28.010909090909095
82.0,80.0,51.99053885630499,363.93377199413493,28.009461143695013
83.0,80.0,52.012258064516125,364.0858064516129,27.987741935483875
84.0,80.0,51.99488269794721,363.9641788856305,28.00511730205279
85.0,80.0,52.0079142228739,364.0553995601173,27.9920857771261
86.0,80.0,52.00501832844575,364.03512829912023,27.99498167155425
87.0,80.0,51.97895527859237,363.8526869501466,28.021044721407627
88.0,80.0,51.99343475073314,363.954043255132,28.006565249266863
89.0,80.0,52.00357038123167,364.0249926686217,27.99642961876833
90.0,80.0,52.00212243401759,364.0148570381232,27.997877565982407
91.0,80.0,51.98764296187683,363.9135007331378,28.01235703812317
92.0,80.0,52.02673753665689,364.18716275659824,27.97326246334311
93.0,80.0,52.032529325513195,364.22770527859234,27.967470674486805
94.0,80.0,52.01660190615836,364.1162133431085,27.983398093841643
95.0,80.0,52.03687316715543,364.258112170088,27.963126832844573
96.0,80.0,52.025289589442814,364.1770271260997,27.974710410557186
97.0,80.0,52.052800586510266,364.36960410557185,27.947199413489734
98.0,80.0,52.04121700879765,364.28851906158354,27.958782991202348
99.0,80.0,52.04266495601173,364.2986546920821,27.957335043988273
100.0,80.0,52.04411290322581,364.30879032258065,27.95588709677419
