Tiempo,Entrada,Salida
0.0,20,5.894963343108506
0.5,20,5.8964112903225825
1.0,20,5.899307184750734
1.5,20,5.899307184750734
2.0,20,5.897859237536657
2.5,20,5.899307184750734
3.0,20,5.892067448680352
3.5,20,5.8964112903225825
4.0,20,5.894963343108506
4.5,20,5.894963343108506
5.0,20,5.899307184750734
5.5,20,5.894963343108506
6.0,20,5.893515395894429
6.5,20,5.900755131964811
7.0,20,5.892067448680352
7.5,20,5.897859237536657
8.0,20,5.8964112903225825
8.5,20,5.900755131964811
9.0,20,5.9036510263929625
9.5,20,5.899307184750734
10.0,20,5.897859237536657
10.5,20,5.900755131964811
11.0,20,5.897859237536657
11.5,20,5.897859237536657
12.0,20,5.905098973607039
12.5,20,5.9022030791788875
13.0,20,5.899307184750734
13.5,20,5.9022030791788875
14.0,20,5.8964112903225825
14.5,20,5.899307184750734
15.0,20,5.9036510263929625
15.5,20,5.905098973607039
16.0,20,5.9036510263929625
16.5,20,5.9036510263929625
17.0,20,5.900755131964811
17.5,20,5.905098973607039
18.0,20,5.906546920821116
18.5,20,5.906546920821116
19.0,20,5.9036510263929625
19.5,20,5.9036510263929625
20.0,20,5.912338709677421
20.5,20,5.9036510263929625
21.0,20,5.897859237536657
21.5,20,5.905098973607039
22.0,20,5.906546920821116
22.5,20,5.912338709677421
23.0,20,5.913786656891498
23.5,20,5.907994868035193
24.0,20,5.9022030791788875
24.5,20,5.889171554252201
25.0,20,5.9022030791788875
25.5,20,5.9036510263929625
26.0,20,5.900755131964811
26.5,20,5.900755131964811
27.0,20,5.900755131964811
27.5,20,5.900755131964811
28.0,20,5.900755131964811
28.5,20,5.8964112903225825
29.0,20,5.900755131964811
29.5,20,5.892067448680352
30.0,50,5.897859237536657
30.5,50,5.906546920821116
31.0,50,6.450975073313785
31.5,50,7.603541055718477
32.0,50,8.58669721407625
32.5,50,9.443881964809385
33.0,50,10.218533724340176
33.5,50,10.93526759530792
34.0,50,11.573812316715543
34.5,50,12.142855571847509
35.0,50,12.656876832844574
35.5,50,13.123115835777128
36.0,50,13.53433284457478
36.5,50,13.91659090909091
37.0,50,14.239483137829914
37.5,50,14.546447947214077
38.0,50,14.807078445747802
38.5,50,15.040197947214079
39.0,50,15.253046187683285
39.5,50,15.448519061583578
40.0,50,15.62516862170088
40.5,50,15.784442815249268
41.0,50,15.916206011730207
41.5,50,16.029145894428154
42.0,50,16.13918988269795
42.5,50,16.240546187683286
43.0,50,16.31583944281525
43.5,50,16.398372434017595
44.0,50,16.47076979472141
44.5,50,16.535927419354838
45.0,50,16.580813782991203
45.5,50,16.630043988269797
46.0,50,16.685065982404694
46.5,50,16.699545454545454
47.0,50,16.735744134897363
47.5,50,16.77483870967742
48.0,50,16.79366202346041
48.5,50,16.834204545454547
49.0,50,16.857371700879767
49.5,50,16.857371700879767
50.0,50,16.87909090909091
50.5,50,16.880538856304987
51.0,50,16.889226539589444
51.5,50,16.893570381231672
52.0,50,16.89936217008798
52.5,50,16.8979142228739
53.0,50,16.895018328445747
53.5,50,16.905153958944283
54.0,50,16.903706011730208
54.5,50,16.905153958944283
55.0,50,16.91384164222874
55.5,50,16.892122434017597
56.0,50,16.893570381231672
56.5,50,16.89067448680352
57.0,50,16.8979142228739
57.5,50,16.883434750733137
58.0,50,16.88633064516129
58.5,50,16.866059384164224
59.0,50,16.854475806451614
59.5,50,16.8371004398827
60.0,50,16.831308651026394
60.5,50,16.822620967741937
61.0,50,16.824068914956012
61.5,50,16.81682917888563
62.0,50,16.824068914956012
62.5,50,16.784974340175953
63.0,50,16.77918255131965
63.5,50,16.76759897360704
64.0,50,16.760359237536658
64.5,50,16.76325513196481
65.0,50,16.747327712609973
65.5,50,16.741535923753666
66.0,50,16.735744134897363
66.5,50,16.74008797653959
67.0,50,16.72850439882698
67.5,50,16.724160557184753
68.0,50,16.731400293255135
68.5,50,16.722712609970674
69.0,50,16.714024926686218
69.5,50,16.692305718475076
70.0,50,16.683618035190616
70.5,50,16.67493035190616
71.0,50,16.667690615835777
71.5,50,16.67058651026393
72.0,50,16.669138563049856
72.5,50,16.657554985337246
73.0,50,16.644523460410557
73.5,50,16.638731671554254
74.0,50,16.62425219941349
74.5,50,16.611220674486805
75.0,50,16.599637096774195
75.5,50,16.58950146627566
76.0,50,16.585157624633432
76.5,50,16.576469941348975
77.0,50,16.56633431085044
77.5,50,16.5504068914956
78.0,50,16.53882331378299
78.5,50,16.530135630498535
79.0,50,16.52723973607038
79.5,50,16.51710410557185
