Tiempo,Referencia,Error,Señal de control,Salida
0.0,20,20.014109237536655,320.2257478005865,-0.014109237536654717
1.0,20,20.011213343108505,320.1794134897361,-0.011213343108504858
2.0,20,20.009765395894426,320.1562463343108,-0.009765395894426376
3.0,20,19.47981671554252,311.6770674486803,0.5201832844574792
4.0,20,18.308427419354835,292.93483870967736,1.691572580645163
5.0,20,18.0304215542522,288.4867448680352,1.9695784457478016
6.0,20,15.929450146627564,254.87120234604103,4.070549853372436
7.0,20,14.039879032258064,224.63806451612902,5.960120967741936
8.0,20,12.163339442815248,194.61343108504397,7.836660557184752
9.0,20,10.299831378299118,164.79730205278588,9.700168621700882
10.0,20,8.5637426686217,137.0198826979472,11.4362573313783
11.0,20,7.153442082111436,114.45507331378298,12.846557917888564
12.0,20,5.980604838709677,95.68967741935484,14.019395161290323
13.0,20,5.058262463343109,80.93219941348974,14.941737536656891
14.0,20,4.334288856304983,69.34862170087973,15.665711143695017
15.0,20,3.912936217008795,62.60697947214072,16.087063782991205
16.0,20,3.779725073313781,60.47560117302049,16.22027492668622
17.0,20,3.8492265395894414,61.58762463343106,16.15077346041056
18.0,20,3.975197947214074,63.60316715542518,16.024802052785926
19.0,20,4.047595307917888,64.7615249266862,15.952404692082112
20.0,80,64.0345637829912,1024.5530205278592,15.965436217008797
21.0,80,63.927415689149555,1022.8386510263929,16.07258431085044
22.0,80,63.578460410557184,1017.255366568915,16.421539589442816
23.0,80,63.160003665689146,1010.5600586510263,16.83999633431085
24.0,80,62.80525659824047,1004.8841055718475,17.19474340175953
25.0,80,62.50697947214076,1000.1116715542522,17.493020527859237
26.0,80,62.289787390029325,996.6365982404692,17.710212609970675
27.0,80,62.11892961876833,993.9028739002932,17.881070381231673
28.0,80,62.003093841642226,992.0495014662756,17.99690615835777
29.0,80,61.90608137829912,990.4973020527859,18.09391862170088
30.0,80,61.82354838709678,989.1767741935485,18.176451612903225
31.0,80,61.762734604105574,988.2037536656892,18.23726539589443
32.0,80,61.70192082111437,987.2307331378299,18.298079178885633
33.0,80,61.66572214076246,986.6515542521994,18.334277859237538
34.0,80,61.64110703812317,986.2577126099707,18.358892961876833
35.0,80,61.65848240469208,986.5357184750733,18.34151759530792
36.0,80,61.63676319648094,986.1882111436951,18.36323680351906
37.0,80,61.65269061583578,986.4430498533725,18.347309384164223
38.0,80,61.64834677419355,986.3735483870968,18.35165322580645
39.0,80,61.66137829912023,986.5820527859237,18.338621700879767
40.0,80,61.667170087976544,986.6747214076247,18.33282991202346
41.0,80,61.67151392961877,986.7442228739003,18.32848607038123
42.0,80,61.70192082111437,987.2307331378299,18.298079178885633
43.0,80,61.716400293255134,987.4624046920821,18.28359970674487
44.0,80,61.746807184750736,987.9489149560118,18.253192815249268
45.0,80,61.765630498533724,988.2500879765396,18.234369501466276
46.0,80,61.80762096774193,988.9219354838709,18.192379032258067
47.0,80,61.85105938416422,989.6169501466276,18.148940615835777
48.0,80,61.88001832844574,990.0802932551319,18.119981671554253
49.0,80,61.88725806451613,990.1961290322581,18.11274193548387
50.0,80,61.91476906158358,990.6363049853372,18.085230938416423
51.0,80,61.93648826979472,990.9838123167156,18.06351173020528
52.0,80,61.93938416422287,991.030146627566,18.060615835777128
53.0,80,61.9683431085044,991.4934897360704,18.0316568914956
54.0,80,62.003093841642226,992.0495014662756,17.99690615835777
55.0,80,62.02046920821114,992.3275073313782,17.979530791788857
56.0,80,62.03639662756598,992.5823460410556,17.96360337243402
57.0,80,62.062459677419355,992.9993548387097,17.937540322580645
58.0,80,62.07549120234604,993.2078592375367,17.92450879765396
59.0,80,62.114585777126095,993.8333724340175,17.8854142228739
60.0,80,62.131961143695015,994.1113782991202,17.868038856304985
