Tiempo,Referencia,Error,Señal de control,Salida
0.0,10,10.01266129032258,6.0033669571624575,-0.012661290322579788
0.5,10,10.01266129032258,4.993865946582981,-0.012661290322579788
1.0,10,10.01555718475073,5.429927007363487,-0.015557184750729647
1.5,10,10.008317448680351,5.859619000447848,-0.008317448680351447
2.0,10,8.915117302052785,5.639341023613397,1.084882697947215
2.5,10,8.204175219941348,5.757431545498234,1.795824780058652
3.0,10,7.960920087976538,6.06997612373094,2.039079912023462
3.5,10,7.8711473607038105,6.3965530359918334,2.1288526392961895
4.0,10,7.813229472140762,6.716203110495866,2.186770527859238
4.5,10,7.62065249266862,6.948008812728131,2.3793475073313797
5.0,10,7.452690615835776,7.205637500714765,2.5473093841642243
5.5,10,7.362917888563048,7.499311374635745,2.6370821114369516
6.0,10,7.265905425219939,7.77347546870108,2.7340945747800607
6.5,10,7.11531891495601,8.012353573454885,2.88468108504399
7.0,10,7.058848973607036,8.308855163521844,2.941151026392964
7.5,10,7.050161290322579,8.617984785843168,2.9498387096774206
8.0,10,6.989347507331377,8.88859371678958,3.0106524926686227
8.5,10,6.914054252199412,9.155399711731254,3.0859457478005883
9.0,10,6.7866348973607025,9.389773970059448,3.2133651026392975
9.5,10,6.71423753665689,9.659127624739952,3.2857624633431097
10.0,10,6.592609970674486,9.88788936148002,3.407390029325514
10.5,10,6.501389296187682,10.136705477213445,3.498610703812318
11.0,10,6.365282258064514,10.350267133455786,3.6347177419354857
11.5,10,6.2465505865102635,10.57481529282442,3.7534494134897365
12.0,10,6.127818914956011,10.791707634938115,3.872181085043989
12.5,10,5.998951612903225,10.997372591121978,4.001048387096775
13.0,10,5.903387096774193,11.218876759875053,4.096612903225807
13.5,10,5.813614369501465,11.434905938609393,4.186385630498535
14.0,10,5.7151539589442795,11.640996880253844,4.2848460410557205
14.5,10,5.638412756598239,11.857091963849928,4.361587243401761
15.0,10,5.56891129032258,12.07106707527561,4.43108870967742
15.5,10,5.4936180351906145,12.277510786620303,4.5063819648093855
16.0,10,5.419772727272726,12.48239179338805,4.580227272727274
16.5,10,5.343031524926685,12.682124464101564,4.656968475073315
17.0,10,5.280769794721406,12.887627443683927,4.719230205278594
17.5,10,5.217060117302051,13.087473565223485,4.782939882697949
18.0,10,5.144662756598239,13.279555970945266,4.855337243401761
18.5,10,5.07516129032258,13.471487033528899,4.92483870967742
19.0,10,5.024483137829911,13.67127174100783,4.975516862170089
19.5,10,4.956429618768327,13.855725952612186,5.043570381231673
20.0,10,4.894167888563048,14.043206323525277,5.105832111436952
20.5,10,4.836249999999998,14.229755226916113,5.163750000000002
21.0,10,4.778332111436949,14.413165412051557,5.221667888563051
21.5,10,4.720414222873899,14.594063260896412,5.279585777126101
22.0,10,4.66973607038123,14.776789556689357,5.33026392961877
22.5,10,4.5929948680351895,14.940646768627477,5.4070051319648105
23.0,10,4.5437646627565975,15.121428403076369,5.4562353372434025
23.5,10,4.493086510263929,15.295239309253407,5.506913489736071
24.0,10,4.43082478005865,15.46011546198258,5.56917521994135
24.5,10,4.374354838709676,15.62743383169647,5.625645161290324
25.0,10,4.328020527859236,15.797544594108098,5.671979472140764
25.5,10,4.271550586510262,15.958106833035227,5.728449413489738
26.0,10,4.2194244868035184,16.120285571940133,5.7805755131964816
26.5,10,4.161506598240468,16.276104199627763,5.838493401759532
27.0,10,4.107932551319648,16.432850136921093,5.892067448680352
27.5,10,4.051462609970674,16.584909467885346,5.948537390029326
28.0,10,4.00657624633431,16.7418821121247,5.99342375366569
28.5,10,3.958793988269793,16.89350103053722,6.041206011730207
29.0,10,3.9052199413489728,17.03999223289561,6.094780058651027
29.5,10,3.8444061583577707,17.180653916899615,6.155593841642229
30.0,20,13.800967741935482,23.32591502920355,6.199032258064518
30.5,20,13.741601906158357,22.453236638305235,6.2583980938416435
31.0,20,13.575087976539589,22.958036244647733,6.424912023460411
31.5,20,13.246403958944281,23.373830094740576,6.753596041055719
32.0,20,12.985773460410556,23.839554725514052,7.014226539589444
32.5,20,12.767133431085043,24.3093370683155,7.232866568914957
33.0,20,12.564420821114368,24.773130039085242,7.435579178885632
33.5,20,12.371843841642228,25.231910195501097,7.628156158357772
34.0,20,12.1662353372434,25.673061866003266,7.8337646627566
34.5,20,11.959178885630497,26.106305731920557,8.040821114369503
35.0,20,11.733299120234602,26.519490753166732,8.266700879765398
35.5,20,11.50741935483871,26.925591984727138,8.49258064516129
36.0,20,11.287331378299118,27.325367731345192,8.712668621700882
36.5,20,11.074483137829912,27.71910220734462,8.925516862170088
37.0,20,10.852947214076245,28.09735093764839,9.147052785923755
37.5,20,10.640098973607039,28.472451685456694,9.359901026392961
38.0,20,10.415667155425218,28.830121580285603,9.584332844574782
38.5,20,10.20716275659824,29.189276247019738,9.79283724340176
39.0,20,10.000106304985337,29.537957925884527,9.999893695014663
39.5,20,9.798841642228737,29.88092183511314,10.201158357771263
40.0,20,9.60047287390029,30.216056513074363,10.39952712609971
40.5,20,9.406447947214076,30.54477332120699,10.593552052785924
41.0,20,9.218214809384165,30.86792004739228,10.781785190615835
41.5,20,9.02998167155425,31.18206650468009,10.97001832844575
42.0,20,8.847540322580645,31.491520495614438,11.152459677419355
42.5,20,8.66799486803519,31.793961764575833,11.33200513196481
43.0,20,8.48989736070381,32.0890653597076,11.51010263929619
43.5,20,8.314695747800585,32.377971040053026,11.685304252199415
44.0,20,8.140942082111437,32.65972747179062,11.859057917888563
44.5,20,7.970084310850439,32.93547441396366,12.029915689149561
45.0,20,7.812258064516129,33.21120578593254,12.18774193548387
