Tiempo,Entrada,Salida
0.0,20,4.318148826979474
0.5,20,4.318148826979474
1.0,20,4.310909090909092
1.5,20,4.315252932551321
2.0,20,4.306565249266864
2.5,20,4.308013196480939
3.0,20,4.305117302052787
3.5,20,4.297877565982406
4.0,20,4.305117302052787
4.5,20,4.300773460410559
5.0,20,4.305117302052787
5.5,20,4.303669354838711
6.0,20,4.296429618768329
6.5,20,4.308013196480939
7.0,20,4.303669354838711
7.5,20,4.297877565982406
8.0,20,4.297877565982406
8.5,20,4.2920857771261005
9.0,20,4.297877565982406
9.5,20,4.296429618768329
10.0,20,4.299325513196482
10.5,20,4.299325513196482
11.0,20,4.293533724340177
11.5,20,4.296429618768329
12.0,20,4.2920857771261005
12.5,20,4.294981671554254
13.0,20,4.2862939882697955
13.5,20,4.300773460410559
14.0,20,4.289189882697949
14.5,20,4.289189882697949
15.0,20,4.283398093841644
15.5,20,4.2862939882697955
16.0,20,4.289189882697949
16.5,20,4.289189882697949
17.0,20,4.290637829912024
17.5,20,4.2862939882697955
18.0,20,4.287741935483872
18.5,20,4.287741935483872
19.0,20,4.289189882697949
19.5,20,4.294981671554254
20.0,20,4.289189882697949
20.5,20,4.303669354838711
21.0,20,4.302221407624634
21.5,20,4.305117302052787
22.0,20,4.308013196480939
22.5,20,4.306565249266864
23.0,20,4.308013196480939
23.5,20,4.302221407624634
24.0,20,4.305117302052787
24.5,20,4.305117302052787
25.0,20,4.306565249266864
25.5,20,4.312357038123169
26.0,20,4.290637829912024
26.5,20,4.2920857771261005
27.0,20,4.290637829912024
27.5,20,4.296429618768329
28.0,20,4.294981671554254
28.5,20,4.297877565982406
29.0,20,4.302221407624634
29.5,20,4.293533724340177
30.0,20,4.299325513196482
30.5,20,4.296429618768329
31.0,20,4.300773460410559
31.5,20,4.296429618768329
32.0,20,4.289189882697949
32.5,20,4.287741935483872
33.0,20,4.294981671554254
33.5,20,4.297877565982406
34.0,20,4.299325513196482
34.5,20,4.293533724340177
35.0,20,4.296429618768329
35.5,20,4.287741935483872
36.0,20,4.290637829912024
36.5,20,4.296429618768329
37.0,20,4.299325513196482
37.5,20,4.300773460410559
38.0,20,4.299325513196482
38.5,20,4.303669354838711
39.0,20,4.293533724340177
39.5,20,4.293533724340177
40.0,20,4.296429618768329
40.5,20,4.293533724340177
41.0,20,4.290637829912024
41.5,20,4.2848460410557205
42.0,20,4.287741935483872
42.5,20,4.2862939882697955
43.0,20,4.293533724340177
43.5,20,4.297877565982406
