Tiempo,Referencia,Error,Señal de control,Salida
0.0,2,0.9142857142857133,4.571428571428566,1.0857142857142867
0.5,2,0.8842857142857121,4.42142857142856,1.1157142857142879
1.0,2,0.8842857142857121,4.42142857142856,1.1157142857142879
1.5,2,0.8628571428571434,4.314285714285717,1.1371428571428566
2.0,2,0.8542857142857145,4.271428571428572,1.1457142857142855
2.5,2,0.8885714285714266,4.442857142857132,1.1114285714285734
3.0,2,0.9014285714285699,4.507142857142849,1.09857142857143
3.5,2,0.9528571428571433,4.764285714285716,1.0471428571428567
4.0,2,0.9785714285714264,4.892857142857132,1.0214285714285736
4.5,2,1.0085714285714276,5.042857142857137,0.9914285714285725
5.0,2,1.0257142857142854,5.128571428571426,0.9742857142857148
5.5,2,1.051428571428572,5.25714285714286,0.9485714285714281
6.0,2,1.1028571428571419,5.514285714285709,0.8971428571428582
6.5,2,1.1199999999999997,5.599999999999998,0.8800000000000004
7.0,2,1.124285714285714,5.62142857142857,0.875714285714286
7.5,2,1.1714285714285695,5.857142857142847,0.8285714285714306
8.0,2,1.1885714285714273,5.942857142857136,0.8114285714285728
8.5,2,1.2014285714285706,6.007142857142853,0.7985714285714295
9.0,2,1.1842857142857128,5.921428571428564,0.8157142857142873
9.5,2,1.214285714285714,6.071428571428569,0.7857142857142861
10.0,2,1.2271428571428573,6.135714285714286,0.7728571428571428
10.5,2,1.2228571428571429,6.114285714285714,0.7771428571428572
11.0,2,1.244285714285715,6.221428571428575,0.755714285714285
11.5,2,1.2400000000000007,6.200000000000003,0.7599999999999995
12.0,2,1.2357142857142862,6.178571428571431,0.7642857142857139
12.5,2,1.2528571428571404,6.264285714285702,0.7471428571428597
13.0,2,1.2785714285714271,6.392857142857135,0.721428571428573
13.5,2,1.2657142857142838,6.3285714285714185,0.7342857142857163
14.0,2,1.248571428571426,6.24285714285713,0.7514285714285741
14.5,2,1.2614285714285693,6.307142857142846,0.7385714285714308
15.0,2,1.2528571428571404,6.264285714285702,0.7471428571428597
15.5,2,1.2785714285714271,6.392857142857135,0.721428571428573
16.0,2,1.2614285714285693,6.307142857142846,0.7385714285714308
16.5,2,1.2828571428571416,6.4142857142857075,0.7171428571428585
17.0,2,1.3128571428571427,6.564285714285713,0.6871428571428574
17.5,2,1.2828571428571416,6.4142857142857075,0.7171428571428585
18.0,2,1.3171428571428572,6.585714285714285,0.6828571428571429
18.5,2,1.2828571428571416,6.4142857142857075,0.7171428571428585
19.0,2,1.325714285714286,6.62857142857143,0.674285714285714
19.5,2,1.3171428571428572,6.585714285714285,0.6828571428571429
20.0,2,1.325714285714286,6.62857142857143,0.674285714285714
20.5,2,1.3128571428571427,6.564285714285713,0.6871428571428574
21.0,2,1.3171428571428572,6.585714285714285,0.6828571428571429
21.5,2,1.3171428571428572,6.585714285714285,0.6828571428571429
22.0,2,1.334285714285715,6.671428571428574,0.6657142857142851
22.5,2,1.3428571428571403,6.714285714285701,0.6571428571428598
23.0,2,1.334285714285715,6.671428571428574,0.6657142857142851
23.5,2,1.3514285714285692,6.757142857142846,0.6485714285714309
24.0,2,1.3557142857142837,6.778571428571418,0.6442857142857165
