"time","inertia.w","inertia.a","sine.y"
4.678,0.05717674109451161,-0.2248513128915924,-0.8994052515663696
4.68,0.05672566544318869,-0.2262067631165045,-0.9048270524660178
4.682,0.0562719162408683,-0.2275264926712492,-0.9101059706849967
4.684,0.055815565176799,-0.2288102931552295,-0.9152411726209182
4.686,0.05535668436375018,-0.2300579618414673,-0.9202318473658693
4.688,0.0548953463285211,-0.2312693017086142,-0.9250772068344567
4.69,0.05443162400244869,-0.2324441214720631,-0.9297764858882525
4.692,0.05396559071191658,-0.2335822356141529,-0.9343289424566115
4.694,0.05349732016886209,-0.2346834644134683,-0.9387338576538733
4.696,0.05302688646128529,-0.2357476339732159,-0.9429905358928634
4.698,0.05255436404375673,-0.236774576248686,-0.9470983049947441
4.7,0.05207982772792655,-0.2377641290737883,-0.9510565162951532
4.702,0.051603340758764,-0.2387161361866606,-0.9548645447466424
4.704,0.05112498649733318,-0.2396304472543438,-0.9585217890173751
4.706,0.05064484098102754,-0.2405069178965215,-0.9620276715860859
4.708,0.05016297987565942,-0.2413454097083184,-0.9653816388332737
4.71,0.04967947912421933,-0.2421457902821577,-0.9685831611286307
4.712,0.04919441493643343,-0.2429079332286684,-0.9716317329146734
4.714,0.04870786377831961,-0.2436317181966443,-0.9745268727865772
4.716,0.04821990236174486,-0.2443170308920483,-0.9772681235681934
4.718,0.04773060763398047,-0.2449637630960617,-0.9798550523842466
4.72,0.04724005676725944,-0.2455718126821721,-0.9822872507286883
4.722,0.04674832714833263,-0.2461410836323014,-0.9845643345292056
4.724,0.04625549636802602,-0.246671486051967,-0.986685944207868
4.726,0.04576164221079606,-0.2471629361844785,-0.988651744737914
4.728,0.04526684264428693,-0.2476153564241627,-0.990461425696651
4.73,0.04477117580888679,-0.2480286753286195,-0.992114701314478
4.732,0.04427472039126749,-0.2484028276300021,-0.9936113105200085
4.734,0.04377755532082458,-0.248737754245325,-0.9949510169813002
4.736,0.04327975865310934,-0.2490334022857931,-0.9961336091431724
4.738,0.04278140915607791,-0.2492897250651535,-0.997158900260614
4.74,0.04228258572105192,-0.2495066821070679,-0.9980267284282717
4.742,0.04178336735235842,-0.2496842391515044,-0.9987369566060175
4.744,0.04128383315697189,-0.2498223681601473,-0.9992894726405891
4.746,0.04078406233415517,-0.249921047320825,-0.9996841892833001
4.748,0.04028413416510134,-0.249980261050954,-0.9999210442038161
4.75,0.0397841280025738,-0.25,-1
4.752,0.03928412326054817,-0.249980261050954,-0.9999210442038161
4.754,0.03878419940385345,-0.249921047320825,-0.9996841892833001
4.756,0.03828443593781291,-0.2498223681601473,-0.9992894726405892
4.758,0.03778491239788616,-0.2496842391515044,-0.9987369566060176
4.76,0.03728570833930912,-0.2495066821070679,-0.9980267284282718
4.762,0.03678690332673602,-0.2492897250651536,-0.9971589002606143
4.764,0.03628855589390483,-0.2490334022857932,-0.9961336091431726
4.766,0.03579075473116354,-0.2487377542453251,-0.9949510169813004
4.768,0.03529358321925328,-0.2484028276300022,-0.9936113105200087
4.77,0.03479711984496573,-0.2480286753286196,-0.9921147013144783
4.772,0.03430144298383542,-0.2476153564241628,-0.9904614256966513
4.774,0.03380663088775238,-0.2471629361844786,-0.9886517447379143
4.776,0.03331276167257256,-0.2466714860519671,-0.9866859442078685
4.778,0.03281991330573045,-0.2461410836323015,-0.984564334529206
4.78,0.03232816359385043,-0.2455718126821722,-0.9822872507286887
4.782,0.03183759017035937,-0.2449637630960618,-0.9798550523842471
4.784,0.03134827048309705,-0.2443170308920485,-0.9772681235681939
4.786,0.03086028178192882,-0.2436317181966444,-0.9745268727865778
4.788,0.03037370110635688,-0.2429079332286685,-0.971631732914674
4.79,0.02988860527313295,-0.2421457902821578,-0.9685831611286313
4.792,0.02940507086386865,-0.2413454097083186,-0.9653816388332743
4.794,0.02892317560825419,-0.2405069178965216,-0.9620276715860865
4.796,0.02844300020661701,-0.2396304472543439,-0.9585217890173757
4.798,0.02796461637261097,-0.2387161361866608,-0.9548645447466431
4.8,0.02748809987461571,-0.2377641290737885,-0.951056516295154
4.802,0.02701352620140719,-0.2367745762486862,-0.9470983049947449
4.804,0.02654097055029277,-0.235747633973216,-0.9429905358928642
4.806,0.02607050781524754,-0.2346834644134685,-0.9387338576538741
4.808,0.02560221257504862,-0.2335822356141531,-0.9343289424566124
4.81,0.02513615908141151,-0.2324441214720633,-0.9297764858882532
4.812,0.0246724212471252,-0.2312693017086144,-0.9250772068344576
4.814,0.02421107263418849,-0.2300579618414675,-0.9202318473658702
4.816,0.02375218644194431,-0.2288102931552298,-0.9152411726209191
4.818,0.02329583549521607,-0.2275264926712494,-0.9101059706849977
4.82,0.02284209223244273,-0.2262067631165047,-0.9048270524660188
4.822,0.02239102869381518,-0.2248513128915927,-0.8994052515663706
4.824,0.02194271650941051,-0.2234603560378163,-0.8938414241512653
4.826,0.02149721606849555,-0.2220341122033866,-0.8881364488135465
4.828,0.02105459929972528,-0.2205728066087381,-0.8822912264349523
4.83,0.02061494111142415,-0.2190766700109662,-0.8763066800438647
4.832,0.02017831072957333,-0.2175459386673818,-0.8701837546695271
4.834,0.01974477686657063,-0.2159808542982093,-0.8639234171928373
4.836,0.01931440770805918,-0.2143816640484132,-0.8575266561936528
4.838,0.01888727089975733,-0.2127486204486732,-0.8509944817946928
4.84,0.01846343353428662,-0.2110819813755041,-0.8443279255020165
4.842,0.01804296213800169,-0.2093820100105359,-0.8375280400421435
4.844,0.01762592265781897,-0.2076489747989533,-0.830595899195813
4.846,0.01721238044804658,-0.2058831494071071,-0.8235325976284282
4.848,0.01680240025721231,-0.2040848126792963,-0.8163392507171852
4.85,0.01639604621489348,-0.2022542485937373,-0.8090169943749491
4.852,0.01599338181854574,-0.2003917462177192,-0.8015669848708766
4.854,0.01559446992033279,-0.198497599661959,-0.7939903986478359
4.856,0.01519937479210985,-0.196572108034155,-0.78628843213662
4.858,0.01480818661074524,-0.1946155753917563,-0.778462301567025
4.86,0.01442094418686011,-0.1926283106939473,-0.770513242775789
4.862,0.01403770880044257,-0.1906106277528621,-0.7624425110114482
4.864,0.01365854110014599,-0.1885628451840262,-0.7542513807361046
4.866,0.01328350109252126,-0.1864852863560459,-0.7459411454241835
4.868,0.01291264813124825,-0.1843782793395434,-0.7375131173581735
4.87,0.012546040906368,-0.1822421568553529,-0.7289686274214117
4.872,0.01218373743351351,-0.1800772562219769,-0.7203090248879075
4.874,0.011825795043142,-0.1778839193023216,-0.7115356772092866
4.876,0.01147227036976629,-0.1756624924497121,-0.7026499697988484
4.878,0.01112321934118706,-0.1734133264532012,-0.6936533058128047
4.88,0.0107786971677236,-0.1711367764821723,-0.6845471059286891
4.882,0.0104387583314461,-0.168833202030257,-0.675332808121028
4.884,0.01010345657540702,-0.1665029668585626,-0.6660118674342504
4.886,0.009772844892873323,-0.164146438938239,-0.6565857557529559
4.888,0.009446971542774442,-0.1617639903923611,-0.6470559615694443
4.89,0.009125886341863178,-0.1593559974371733,-0.6374239897486931
4.892,0.008809643167184533,-0.1569228403226748,-0.627691361290699
4.894,0.00849829159559546,-0.1544649032725834,-0.6178596130903334
4.896,0.008191880379016267,-0.151982574423652,-0.6079302976946079
4.898,0.007890457433029536,-0.1494762457643805,-0.597904983057522
4.9,0.007594069825478202,-0.1469463130731178,-0.5877852522924712
4.902,0.007302763765064445,-0.1443931758555673,-0.5775727034222692
4.904,0.007016584589947238,-0.1418172372816897,-0.5672689491267587
4.906,0.006735576756341242,-0.1392189041220477,-0.5568756164881909
4.908,0.00645978382711491,-0.1365985866835667,-0.5463943467342668
4.91,0.006189248460389319,-0.1339566987447495,-0.535826794978998
4.912,0.005924012398135801,-0.1312936574903244,-0.5251746299612977
4.914,0.005664116454774781,-0.1286098834453773,-0.5144395337815091
4.916,0.005409600505773909,-0.1259058004089403,-0.5036232016357611
4.918,0.005160503476246854,-0.1231818353870731,-0.4927273415482926
4.92,0.004916902101309789,-0.1204384185254292,-0.4817536741017169
4.922,0.004678808544246551,-0.1176759830413337,-0.470703932165335
4.924,0.004446257562748727,-0.114894965155372,-0.4595798606214878
4.926,0.004219285752744914,-0.1120958040225082,-0.4483832160900329
4.928,0.003997928810239708,-0.1092789416627336,-0.4371157666509343
4.93,0.003782221523065683,-0.1064448228912687,-0.4257792915650747
4.932,0.003572197762634762,-0.1035938952483209,-0.4143755809932837
4.934,0.003367890475690164,-0.1007266089284157,-0.4029064357136629
4.936,0.003169331676057402,-0.09784341670930086,-0.3913736668372034
4.938,0.002976552436396239,-0.09494477388045071,-0.3797790955218028
4.94,0.00278958287995207,-0.09203113817116927,-0.3681245526846771
4.942,0.002608452172307829,-0.08910296967831265,-0.3564118787132506
4.944,0.002433188513135052,-0.08616073079362942,-0.3446429231745177
4.946,0.002263819127945786,-0.083204886130747,-0.332819544522988
4.948,0.002100370259843999,-0.08023590245180205,-0.3209436098072082
4.95,0.001942875481489166,-0.07725424859373672,-0.3090169943749469
4.952,0.001791370435425581,-0.07426039539425879,-0.2970415815770351
4.954,0.001645865852799523,-0.07125481561749512,-0.2850192624699805
4.956,0.001506384892267501,-0.06823798387933089,-0.2729519355173236
4.958,0.001372949753047589,-0.065210376572474,-0.260841506289896
4.96,0.00124558166858743,-0.06217247179121365,-0.2486898871648546
4.962,0.001124300900232861,-0.05912474925593218,-0.2364989970237287
4.964,0.001009126730896174,-0.05606769023734476,-0.224270760949379
4.966,0.0009000774587246921,-0.05300177748051332,-0.2120071099220533
4.968,0.0007971703907688362,-0.04992749512860247,-0.1997099805144099
4.97,0.0007004218366507095,-0.04684532864643207,-0.1873813145857283
4.972,0.0006098471022323791,-0.04375576474381837,-0.1750230589752735
4.974,0.0005254604832844083,-0.04065929129872133,-0.1626371651948853
4.976,0.0004472752591539907,-0.03755639728018988,-0.1502255891207595
4.978,0.0003753036864334884,-0.03444757267116033,-0.1377902906846413
4.98,0.0003095569926287362,-0.03133330839107531,-0.1253332335643012
4.982,0.0002500470703016257,-0.02821409621837074,-0.112856384873483
4.984,0.0001967823780416206,-0.02509042871280424,-0.1003617148512169
4.986,0.0001497706722443765,-0.02196279913768651,-0.08785119655074602
4.988,0.0001090190842312435,-0.0188317013819832,-0.07532680552793281
4.99,7.453369026435324e-05,-0.01569762988232856,-0.06279051952931425
4.992,4.631950538246702e-05,-0.0125610795449428,-0.0502443181797712
4.994,2.438047723700853e-05,-0.009422545667484242,-0.03769018266993697
4.996,8.719479927995581e-06,-0.006282523860834285,-0.02513009544333714
4.998,-6.61692159977112e-07,-0.003141509970838262,-0.01256603988335305
5,-3.762330521823107e-06,-3.061515884555943e-16,-1.224606353822377e-15
5.002,-5.828186959758183e-07,0.003141509970837651,0.0125660398833506
5.004,8.875361571559909e-06,0.006282523860833673,0.02513009544333469
5.006,2.460962416317357e-05,0.00942254566748363,0.03769018266993452
5.008,4.661627242557534e-05,0.01256107954494219,0.05024431817976876
5.01,7.489049300579528e-05,0.01569762988232795,0.06279051952931179
5.012,0.0001094347470549462,0.01883170138198259,0.07532680552793036
5.014,0.0001502729861778424,0.0219627991376859,0.08785119655074358
5.016,0.0001973700814788592,0.02509042871280363,0.1003617148512145
5.018,0.0002507183147058463,0.02821409621837014,0.1128563848734805
5.02,0.0003103089331029148,0.0313333083910747,0.1253332335642988
5.022,0.0003761321466350201,0.03444757267115972,0.1377902906846389
5.024,0.0004481771252123766,0.03755639728018927,0.1502255891207571
5.026,0.0005264319959151682,0.04065929129872072,0.1626371651948829
5.028,0.0006108838402179675,0.04375576474381777,0.1750230589752711
5.03,0.0007015186912143412,0.04684532864643146,0.1873813145857258
5.032,0.0007983215308412199,0.04992749512860187,0.1997099805144075
5.034,0.000901276287103675,0.05300177748051272,0.2120071099220509
5.036,0.001010365831299295,0.05606769023734416,0.2242707609493766
5.038,0.00112557197524281,0.05912474925593158,0.2364989970237263
5.04,0.001246875468490421,0.06217247179121305,0.2486898871648522
5.042,0.001374255995564641,0.0652103765724734,0.2608415062898936
5.044,0.001507717259631375,0.06823798387933029,0.2729519355173212
5.046,0.001647235181698129,0.07125481561749454,0.2850192624699782
5.048,0.001792774844462074,0.07426039539425819,0.2970415815770328
5.05,0.001944313177083192,0.07725424859373614,0.3090169943749446
5.052,0.00210182613476619,0.08023590245180147,0.3209436098072059
5.054,0.002265288699092357,0.08320488613074642,0.3328195445229857
5.056,0.002434674878350973,0.08616073079362883,0.3446429231745153
5.058,0.002609957707871469,0.08910296967831208,0.3564118787132483
5.06,0.002791109250354847,0.0920311381711687,0.3681245526846748
5.062,0.002978100596205547,0.09494477388045014,0.3797790955218006
5.064,0.003170901863862833,0.09784341670930029,0.3913736668372012
5.066,0.003369482200132996,0.1007266089284152,0.4029064357136607
5.068,0.003573809780520747,0.1035938952483204,0.4143755809932815
5.07,0.003783851809561098,0.1064448228912681,0.4257792915650725
5.072,0.003999574521150703,0.109278941662733,0.437115766650932
5.074,0.004220944739370481,0.1120958040225077,0.4483832160900307
5.076,0.004447954602709575,0.1148949651553714,0.4595798606214856
5.078,0.004680546261540619,0.1176759830413332,0.4707039321653328
5.08,0.004918683149983441,0.1204384185254287,0.4817536741017148
5.082,0.00516232780875003,0.1231818353870726,0.4927273415482904
5.084,0.005411441887751741,0.1259058004089398,0.503623201635759
5.086,0.00566598614870713,0.1286098834453767,0.514439533781507
5.088,0.005925920467749115,0.1312936574903239,0.5251746299612956
5.09,0.00619120383803328,0.133956698744749,0.5358267949789959
5.092,0.006461794372345043,0.1365985866835662,0.5463943467342647
5.094,0.006737649305707497,0.1392189041220465,0.556875616488186
5.096,0.007018724997988557,0.1418172372816885,0.5672689491267539
5.098,0.007304976936509292,0.1443931758555661,0.5775727034222643
5.1,0.00759635973865108,0.1469463130731173,0.5877852522924693
5.102,0.007892827154463456,0.14947624576438,0.59790498305752
5.104,0.008194332069271212,0.1519825744236515,0.6079302976946059
5.106,0.008500829762123423,0.1544649032725836,0.6178596130903343
5.108,0.008812272974446193,0.156922840322675,0.6276913612906998
5.11,0.009128609224374681,0.1593559974371721,0.6374239897486885
5.112,0.009449788226156582,0.1617639903923606,0.6470559615694425
5.114,0.009775758860379914,0.1641464389382385,0.6565857557529541
5.116,0.01010646917711608,0.1665029668585622,0.6660118674342487
5.118,0.01044186639906377,0.1688332020302565,0.6753328081210261
5.12,0.01078189692469195,0.1711367764821725,0.6845471059286898
5.122,0.01112650633138438,0.1734133264532014,0.6936533058128056
5.124,0.01147563937858267,0.1756624924497123,0.7026499697988492
5.126,0.01182924001093012,0.1778839193023212,0.7115356772092848
5.128,0.01218725136141477,0.1800772562219765,0.7203090248879058
5.13,0.01254961575451389,0.1822421568553525,0.7289686274214099
5.132,0.01291627470933702,0.184378279339543,0.7375131173581718
5.134,0.0132871689427699,0.1864852863560461,0.7459411454241843
5.136,0.01366223837261736,0.1885628451840264,0.7542513807361054
5.138,0.01404146415214139,0.1906106277528622,0.7624425110114489
5.14,0.01442475855101986,0.1926283106939463,0.7705132427757853
5.142,0.01481205712907002,0.1946155753917559,0.7784623015670235
5.144,0.01520329838872517,0.1965721080341546,0.7862884321366185
5.146,0.01559842016762022,0.1984975996619586,0.7939903986478344
5.148,0.01599735964521588,0.2003917462177188,0.8015669848708752
5.15,0.01640005334942385,0.2022542485937374,0.8090169943749498
5.152,0.01680643716323093,0.2040848126792954,0.8163392507171817
5.154,0.01721644633132496,0.2058831494071062,0.8235325976284248
5.156,0.01763001546671898,0.2076489747989524,0.8305958991958097
5.158,0.01804707855737639,0.2093820100105356,0.8375280400421422
5.16,0.0184675689728351,0.2110819813755038,0.8443279255020152
5.162,0.01889141947083347,0.2127486204486729,0.8509944817946915
5.164,0.01931856220393442,0.2143816640484129,0.8575266561936515
5.166,0.01974892872615065,0.2159808542982085,0.8639234171928342
5.168,0.02018246150461636,0.2175459386673811,0.8701837546695242
5.17,0.02061910832057249,0.2190766700109655,0.8763066800438618
5.172,0.02105878045344275,0.2205728066087378,0.8822912264349512
5.174,0.02150140847032462,0.2220341122033863,0.8881364488135454
5.176,0.02194692246576633,0.2234603560378161,0.8938414241512642
5.178,0.0223952520711667,0.2248513128915928,0.8994052515663712
5.18,0.02284632646417292,0.2262067631165048,0.9048270524660192
5.182,0.02330007437807963,0.2275264926712488,0.9101059706849951
5.184,0.02375642411122666,0.2288102931552292,0.9152411726209168
5.186,0.02421530353639892,0.2300579618414673,0.9202318473658692
5.188,0.02467664011022415,0.2312693017086142,0.9250772068344566
5.19,0.02514036088257197,0.2324441214720631,0.9297764858882523
5.192,0.0256063925059517,0.2335822356141532,0.9343289424566127
5.194,0.02607466124491215,0.2346834644134686,0.9387338576538744
5.196,0.02654509298543945,0.2357476339732161,0.9429905358928645
5.198,0.02701761324435609,0.236774576248686,0.9470983049947441
5.2,0.02749215683697167,0.2377641290737883,0.9510565162951532
5.202,0.02796864491924559,0.2387161361866606,0.9548645447466424
5.204,0.02844699978857711,0.2396304472543438,0.9585217890173751
5.206,0.02892714606300429,0.2405069178965217,0.9620276715860868
5.208,0.02940900807136794,0.2413454097083186,0.9653816388332745
5.21,0.02989250986368385,0.2421457902821579,0.9685831611286316
5.212,0.03037757522151301,0.2429079332286681,0.9716317329146725
5.214,0.03086412766833294,0.2436317181966443,0.9745268727865772
5.216,0.03135209047990788,0.2443170308920483,0.9772681235681934
5.218,0.03184138669466113,0.2449637630960617,0.9798550523842466
5.22,0.03233193912404503,0.2455718126821721,0.9822872507286883
5.222,0.03282367036291258,0.2461410836323015,0.9845643345292061
5.224,0.03331650279988743,0.2466714860519669,0.9866859442078675
5.226,0.03381035862773625,0.2471629361844783,0.9886517447379134
5.228,0.03430515985373881,0.2476153564241626,0.9904614256966505
5.23,0.03480082814683005,0.2480286753286195,0.992114701314478
5.232,0.03529728449993245,0.2484028276300021,0.9936113105200085
5.234,0.03579445100195514,0.248737754245325,0.9949510169813002
5.236,0.03629224898786178,0.2490334022857931,0.9961336091431724
5.238,0.03679059965661089,0.2492897250651535,0.9971589002606138
5.24,0.03728942408145476,0.2495066821070678,0.9980267284282713
5.242,0.03778864322024063,0.2496842391515043,0.9987369566060174
5.244,0.03828817792570949,0.2498223681601473,0.9992894726405891
5.246,0.03878794895579647,0.249921047320825,0.9996841892833001
5.248,0.03928787698392959,0.249980261050954,0.9999210442038161
5.25,0.03978788260933101,0.25,1
5.252,0.04028788636731587,0.249980261050954,0.9999210442038161
5.254,0.04078780873959231,0.249921047320825,0.9996841892833001
5.256,0.04128757016456155,0.2498223681601473,0.9992894726405893
5.258,0.04178709104761669,0.2496842391515044,0.9987369566060176
5.26,0.04228629177144394,0.2495066821070679,0.9980267284282718
5.262,0.04278510895996553,0.2492897250651536,0.9971589002606143
